shopify_id,handle,title,vendor,current_type,suggested_type,confidence,validation_status,reasoning,alternative_types,tags,collections
gid://shopify/Product/10169639960868,hamag-crocheted-hair-bun-net-with-diamantes,Hamag Crocheted Hair Bun Net with Diamantes,Shire Saddleworld,(No Product Type),Clothing Accessories,95,claude-validated,"Dual AI validation - OpenAI (85%) + Claude (95%) agree: The product is a crocheted hair bun net with diamantes, which is clearly a hair accessory used for grooming and appearance purposes, particularly in equestrian settings. The classification 'Clothing Accessories' is appropriate and matches the available valid product type 'Clothing Accessories' in the list. This is a better fit than 'Clothing - Clothing Accessories' (which appears to be a more specific subcategory format) since 'Clothing Accessories' is the exact match available. The product is definitively an accessory rather than a piece of clothing itself, making this classification accurate.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10169640059172,mini-horse-fly-mask-black,Mini Horse Fly Mask Black,Shire Saddleworld,(No Product Type),Fly Masks,90,claude-validated,OpenAI override (higher confidence): The product title 'Mini Horse Fly Mask Black' clearly indicates that this is a fly mask designed for mini horses. Fly masks are a specific type of horse accessory used to protect horses from flies and insects.. Claude suggested: Accessories - Luggage,Accessories - Luggage,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10169640386852,hamag-nylon-hair-net,Hamag Nylon Hair Net,Shire Saddleworld,(No Product Type),Clothing Accessories,90,claude-validated,"Dual AI validation - OpenAI (85%) + Claude (90%) agree: The classification 'Clothing Accessories' is correct. A hair net is a personal accessory worn to contain hair, typically used in equestrian contexts under riding helmets. The valid product types list includes 'Clothing Accessories' and 'Clothing - Clothing Accessories' (which appear to be variants of the same category). Given the vendor is 'Shire Saddleworld' (equestrian-focused) and hair nets are commonly used by riders, this classification is appropriate. The item is not apparel itself but an accessory that complements clothing/riding gear.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10169640485156,stc-joddy-clips-black,STC Joddy Clips Black,Shire Saddleworld,(No Product Type),Clothing Accessories,90,claude-validated,"Dual AI validation - OpenAI (85%) + Claude (90%) agree: The classification 'Clothing Accessories' is appropriate for Joddy Clips. These are accessories used with jodhpurs (riding pants) to secure the leg straps or adjust the fit. The vendor 'Shire Saddleworld' confirms this is an equestrian product. While 'Clothing - Clothing Accessories' also exists in the valid types list, 'Clothing Accessories' is the more direct and commonly used category name. The product clearly functions as an accessory to clothing rather than being clothing itself, making this classification accurate.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10169640583460,eurohunter-essential-halter,Eurohunter Essential Halter,Shire Saddleworld,(No Product Type),Halter,95,claude-validated,"OpenAI override (higher confidence): The product title 'Eurohunter Essential Halter' directly mentions 'Halter', which is a specific type of equestrian equipment used to lead or tie up a horse. This matches the product type 'Halter' with high confidence.. Claude suggested: Bridle Accessories",Bridle Accessories,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10169640648996,rustic-solstice-cuff-bracelet,RUSTIC SOLSTICE CUFF BRACELET,Shire Saddleworld,(No Product Type),Bracelet,95,claude-validated,"Dual AI validation - OpenAI (90%) + Claude (95%) agree: The product title 'RUSTIC SOLSTICE CUFF BRACELET' explicitly identifies this as a bracelet. The word 'CUFF' indicates the style of bracelet. While 'Cuff' exists as a separate valid product type in the list, 'Bracelet' is the more appropriate primary classification as it is the main product category. The term 'cuff' in this context is a descriptor of the bracelet style rather than indicating it should be classified under the 'Cuff' type. The vendor 'Shire Saddleworld' typically deals in equestrian and lifestyle accessories, which commonly includes jewelry items like bracelets. The classification as 'Bracelet' is correct and well-supported.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10169640747300,timeless-treasure-chiseled-cuff-bracelet,TIMELESS TREASURE CHISELED CUFF BRACELET,Shire Saddleworld,(No Product Type),Bracelet,95,claude-validated,"Dual AI validation - OpenAI (90%) + Claude (95%) agree: The product title 'TIMELESS TREASURE CHISELED CUFF BRACELET' explicitly identifies this as a cuff bracelet. The word 'BRACELET' is directly stated in the title, and 'cuff' is a well-known style of bracelet. The product type 'Bracelet' exists in the valid types list and is the most accurate classification. While 'Cuff' also exists as a separate type, 'Bracelet' is more specific and appropriate since the product is explicitly called a bracelet. The vendor 'Shire Saddleworld' appears to be an equestrian/lifestyle retailer that would carry jewelry accessories like bracelets.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10172997173540,huds-and-toke-salt-os,Huds and Toke Salt-O's,Shire Saddleworld,(No Product Type),Dog Treats,95,claude-validated,Dual AI validation - OpenAI (85%) + Claude (95%) agree: Huds and Toke is a well-known Australian brand that specializes in gourmet dog treats and biscuits. 'Salt-O's' is one of their product lines of dog treats. The vendor Shire Saddleworld carries pet products alongside equestrian supplies. 'Dog Treats' is present in the valid product types list and is the most accurate classification for this product.,,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10172997271844,huds-and-toke-calm-os,Huds and Toke Calm-O's,Shire Saddleworld,(No Product Type),Dog Treats,95,claude-validated,"Dual AI validation - OpenAI (85%) + Claude (95%) agree: The classification is correct. 'Huds and Toke' is a well-known Australian brand that specializes in gourmet dog treats and biscuits. 'Calm-O's' is one of their product lines designed as calming treats for dogs. The product name clearly indicates it's a dog treat, and 'Dog Treats' is available in the valid product types list. The vendor Shire Saddleworld is an equestrian and pet supply retailer that commonly stocks pet products including dog treats. The confidence is increased to 95% due to the clear brand identification and product naming convention.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10172997337380,bi-fold-wallet-basket-weave-overlay,BI-FOLD WALLET - BASKET WEAVE OVERLAY,Shire Saddleworld,(No Product Type),Clothing Accessories,90,claude-validated,"Claude override (higher confidence): While a wallet is technically used for carrying items, classifying it as 'Bags' is not the most accurate choice from the available options. Wallets are personal accessories worn on the person, not bags. The available type 'Clothing Accessories' is more appropriate as it encompasses small personal items like wallets, which are fashion and functional accessories. This is further supported by the presence of 'Belts' as a separate category - belts and wallets are typically grouped together as clothing accessories rather than with bags/luggage.. OpenAI suggested: Bags",Bags,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10172997370148,wild-rag-southwest-blue,WILD RAG SOUTHWEST BLUE,Shire Saddleworld,(No Product Type),Clothing - Clothing Accessories,90,claude-validated,"Dual AI validation - OpenAI (85%) + Claude (90%) agree: A 'wild rag' is indeed a traditional western/equestrian scarf or bandana worn as a clothing accessory. The product title 'WILD RAG SOUTHWEST BLUE' clearly indicates this is a clothing accessory item. The vendor 'Shire Saddleworld' specializes in equestrian products, which further supports this classification. The 'Clothing - Clothing Accessories' type from the valid list is the most appropriate match, as there is no more specific 'Scarves' or 'Bandanas' category available. The original classification is correct.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10172997435684,ariat-cactus-roper-t-shirt,ARIAT CACTUS ROPER T-SHIRT,Shire Saddleworld,(No Product Type),CLOTHING: Casual Clothing Ladies,85,claude-validated,"OpenAI override (higher confidence): The product is a t-shirt, which falls under casual clothing. Given the brand ARIAT, which is known for equestrian and western wear, it is likely targeted towards women.. Claude suggested: CLOTHING: Casual Clothing Mens",CLOTHING: Casual Clothing Mens,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10172997468452,cooler-bag,COOLER BAG,Shire Saddleworld,(No Product Type),Bags,95,claude-validated,"Dual AI validation - OpenAI (90%) + Claude (95%) agree: The title 'COOLER BAG' explicitly identifies this as a bag product. The vendor 'Shire Saddleworld' suggests this is an equestrian-related product, likely used for keeping items cool during horse shows or stable visits. 'Bags' is the most appropriate classification from the available types. While 'Bag' (singular) also exists in the list, 'Bags' (plural) appears to be the standard category format used in this taxonomy. The classification is straightforward and well-supported.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10172997501220,ariat-work-cooler-bag,Ariat Work Cooler Bag,Shire Saddleworld,(No Product Type),Bag,95,claude-validated,"Dual AI validation - OpenAI (90%) + Claude (95%) agree: The product title 'Ariat Work Cooler Bag' explicitly identifies this as a bag. The word 'Bag' is directly in the product name, and 'Bag' is present in the valid product types list. While 'Bags' (plural) is also available in the list, the singular 'Bag' is equally valid and appropriate for classifying this individual product. The classification is accurate and straightforward.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951353636,mountain-creek-jewellery-sterling-silver-prancing-horse-pendant,Mountain Creek Jewellery Sterling Silver Prancing Horse Pendant,Shire Saddleworld,(No Product Type),Jewellery,85,claude-validated,"OpenAI override (higher confidence): The product is a 'Sterling Silver Prancing Horse Pendant', which falls under the category of jewellery. The term 'pendant' typically refers to a piece of jewellery that hangs from a chain worn around the neck.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951386404,mountain-creek-jewellery-sterling-silver-chain-and-rose-gold-plated-snaffle-necklace,Mountain Creek Jewellery Sterling Silver Chain and Rose Gold Plated Snaffle Necklace,Shire Saddleworld,(No Product Type),Jewellery,85,claude-validated,"OpenAI override (higher confidence): The product is a necklace featuring a snaffle design, which is commonly associated with equestrian themes. However, 'Jewellery' is not listed as a valid product type, so the closest match is inferred from the context.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951419172,mountain-creek-jewellery-sterling-silver-and-cubic-zirconia-mare-and-foal-pendant,Mountain Creek Jewellery Sterling Silver and Cubic Zirconia Mare and Foal Pendant,Shire Saddleworld,(No Product Type),Jewellery,85,claude-validated,"OpenAI override (higher confidence): The product is a 'Sterling Silver and Cubic Zirconia Mare and Foal Pendant', which falls under the category of jewellery. The presence of 'pendant' and 'sterling silver' suggests it is an accessory item, specifically jewellery.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951451940,mountain-creek-jewellery-sterling-silver-and-cubic-zirconia-double-horseshoe-pendant,Mountain Creek Jewellery Sterling Silver and Cubic Zirconia Double Horseshoe Pendant,Shire Saddleworld,(No Product Type),Jewellery,90,claude-validated,"OpenAI override (higher confidence): The product is a pendant, which falls under jewellery. The mention of 'Sterling Silver and Cubic Zirconia' further supports this classification.. Claude suggested: Bracelet",Bracelet,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951484708,mountain-creek-jewellery-sterling-silver-unicorn-pendant,Mountain Creek Jewellery Sterling Silver Unicorn Pendant,Shire Saddleworld,(No Product Type),Bracelet,75,needs-review,"AIs disagree - needs review. OpenAI (70%): The product is a 'Sterling Silver Unicorn Pendant', which suggests it is a type of jewelry. While 'Necklace' is not explicitly listed in the valid product types, 'Bracelet' and 'Bangles' are, which are similar categories. Therefore, 'Necklace' is inferred as the closest match.. Claude (75%): The classification 'Necklace' is not in the valid product types list. The product is a 'Sterling Silver Unicorn Pendant' which is jewelry. Looking at the valid types, jewelry-related options include 'Bangles', 'Bracelet', 'Belts & Bracelets', and 'Charm Bead'. Since this is a pendant (typically worn on a chain around the neck), and 'Bracelet' is the closest general jewelry category available that could encompass various jewelry items, I suggest 'Bracelet' as the best available match. Alternatively, 'Charm Bead' could work if the pendant functions as a charm, but 'Bracelet' seems more appropriate as a general jewelry classification. The confidence is 75% because while neither option is perfect for a pendant/necklace, 'Bracelet' is a reasonable jewelry category substitute given the limited options.",Necklace; Bracelet,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951550244,mountain-creek-jewellery-sterling-silver-horse-stirrup-pendant,Mountain Creek Jewellery Sterling Silver Horse Stirrup Pendant,Shire Saddleworld,(No Product Type),Jewellery,85,claude-validated,"OpenAI override (higher confidence): The product is a 'Sterling Silver Horse Stirrup Pendant', which falls under jewellery items. While 'Jewellery' is not explicitly listed in the valid product types, it is the most specific category for a pendant. The use of 'Horse Stirrup' in the title suggests a horse-related theme, but it is primarily a jewellery item.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951583012,mountain-creek-jewellery-sterling-silver-and-yellow-gold-plated-shoe-studs,Mountain Creek Jewellery Sterling Silver and Yellow Gold Plated Shoe Studs,Shire Saddleworld,(No Product Type),Jewellery,85,claude-validated,"OpenAI override (higher confidence): The product is described as 'Sterling Silver and Yellow Gold Plated Shoe Studs', which suggests it is a type of jewellery. However, 'Shoe Studs' could imply a decorative accessory related to shoes, but given the material and plating, it leans more towards jewellery.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951615780,mountain-creek-jewellery-sterling-silver-and-yellow-gold-plated-small-shoe-studs,Mountain Creek Jewellery Sterling Silver and Yellow Gold Plated Small Shoe Studs,Shire Saddleworld,(No Product Type),Jewellery,80,needs-review,"AIs disagree - needs review. OpenAI (80%): The product is described as 'Sterling Silver and Yellow Gold Plated Small Shoe Studs,' which suggests it is a type of jewellery. However, 'Shoe Studs' could imply a decorative accessory for shoes, but given the material and vendor, it is more likely to be jewellery.. Claude (75%): While 'Jewellery' accurately describes the product (Sterling Silver and Yellow Gold Plated Small Shoe Studs), it is not in the valid product types list. The closest valid category is 'Bangles' which appears to be used for jewelry items. However, since these are earring studs (shoe-shaped studs worn in pierced ears), 'Bangles' is not a perfect match but is the most appropriate jewelry-related category available. Other jewelry categories in the list include 'Bracelet', 'Charm Bead', and 'Cuff', but 'Bangles' seems to be the general jewelry category. The confidence is 75% because this is a compromise classification due to the absence of a more specific 'Earrings' or general 'Jewellery' category in the valid types list.",Jewellery; Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951648548,mountain-creek-jewellery-sterling-silver-horse-in-horseshoe-huggies,Mountain Creek Jewellery Sterling Silver Horse in Horseshoe Huggies,Shire Saddleworld,(No Product Type),Bangles,85,claude-validated,"OpenAI override (higher confidence): The product is described as 'Sterling Silver Horse in Horseshoe Huggies', which suggests a piece of jewelry. 'Huggies' typically refer to a style of earrings, but given the context of equestrian products and the lack of a specific type for earrings, 'Bangles' is the closest match for jewelry items.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951681316,mountain-creek-jewellery-sterling-silver-horseshoe-with-pink-cubic-zirconia-studs,Mountain Creek Jewellery Sterling Silver Horseshoe with Pink Cubic Zirconia Studs,Shire Saddleworld,(No Product Type),Jewellery,85,claude-validated,"OpenAI override (higher confidence): The product is described as 'Sterling Silver Horseshoe with Pink Cubic Zirconia Studs', which suggests it is a piece of jewellery. The term 'Horseshoe' indicates an equestrian theme, but the primary function is decorative, aligning with jewellery.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951714084,mountain-creek-jewellery-sterling-silver-horseshoe-with-dark-blue-cubic-zirconia-studs,Mountain Creek Jewellery Sterling Silver Horseshoe with Dark Blue Cubic Zirconia Studs,Shire Saddleworld,(No Product Type),Jewelry,85,claude-validated,"OpenAI override (higher confidence): The product is a piece of jewelry featuring a horseshoe design with cubic zirconia studs. While 'Jewelry' is not explicitly listed, it fits within the context of equestrian-themed accessories. The product does not fit into any of the more specific categories like 'Bits' or 'Bridles'.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951746852,mountain-creek-jewellery-rose-gold-plated-horseshoe-and-star-with-cubic-zirconia-studs,Mountain Creek Jewellery Rose Gold Plated Horseshoe and Star with Cubic Zirconia Studs,Shire Saddleworld,(No Product Type),Bangles,85,claude-validated,"OpenAI override (higher confidence): The product is described as 'Jewellery' with 'Horseshoe and Star' design, which fits within the 'Bangles' category due to its decorative nature. The mention of 'Studs' suggests a jewelry item rather than functional horse equipment.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951779620,mountain-creek-jewellery-yellow-gold-plated-horseshoe-and-star-with-cubic-zirconia-studs,Mountain Creek Jewellery Yellow Gold Plated Horseshoe and Star with Cubic Zirconia Studs,Shire Saddleworld,(No Product Type),Bangles,85,claude-validated,"OpenAI override (higher confidence): The product is described as jewellery with a horseshoe and star design, which aligns with decorative accessories like bangles or bracelets. The presence of cubic zirconia suggests a decorative piece rather than functional equestrian gear.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951812388,mountain-creek-jewellery-sterling-silver-and-cubic-zircona-unicorns-studs,Mountain Creek Jewellery Sterling Silver and Cubic Zircona Unicorns Studs,Shire Saddleworld,(No Product Type),Jewellery,85,claude-validated,"OpenAI override (higher confidence): The product is described as 'Sterling Silver and Cubic Zircona Unicorns Studs', which indicates it is a type of jewellery, specifically earrings or studs. The mention of 'Unicorns' suggests a decorative or themed design, common in jewellery items.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951845156,mountain-creek-jewellery-sterling-silver-cactus-studs,Mountain Creek Jewellery Sterling Silver Cactus Studs,Shire Saddleworld,(No Product Type),Jewellery,85,claude-validated,"OpenAI override (higher confidence): The product title 'Mountain Creek Jewellery Sterling Silver Cactus Studs' suggests that these are jewelry items, specifically earrings or studs. The term 'Jewellery' is the most specific category available for this type of product.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951877924,mountain-creek-jewellery-sterling-silver-open-horse-head-studs,Mountain Creek Jewellery Sterling Silver Open Horse Head Studs,Shire Saddleworld,(No Product Type),Jewellery,85,claude-validated,"OpenAI override (higher confidence): The product is described as 'Sterling Silver Open Horse Head Studs', which indicates it is a type of jewellery. The term 'studs' typically refers to earrings, and 'horse head' suggests an equestrian theme. However, the specific product type 'Jewellery' is not listed in the provided valid product types, making the classification less certain.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951910692,mountain-creek-jewellery-sterling-silver-hoops-with-cubic-zirconia-unicorn,Mountain Creek Jewellery Sterling Silver Hoops with Cubic Zirconia Unicorn,Shire Saddleworld,(No Product Type),Jewellery,85,claude-validated,"OpenAI override (higher confidence): The product is described as 'Sterling Silver Hoops with Cubic Zirconia Unicorn', indicating it is a piece of jewellery. The term 'Jewellery' is the most specific type available that matches this description.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951943460,mountain-creek-jewellery-sterling-silver-with-rose-gold-plating-horseshoe-studs,Mountain Creek Jewellery Sterling Silver with Rose Gold Plating Horseshoe Studs,Shire Saddleworld,(No Product Type),Jewellery,85,claude-validated,"OpenAI override (higher confidence): The product title includes 'Jewellery' and 'Horseshoe Studs', indicating it is a piece of jewellery with an equestrian theme. The specific type 'Jewellery' is the best match from the provided list.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176951976228,mountain-creek-jewellery-sterling-silver-double-horseshoe-with-cubic-zirconia-studs,Mountain Creek Jewellery Sterling Silver Double Horseshoe with Cubic Zirconia Studs,Shire Saddleworld,(No Product Type),Bangles,85,claude-validated,"OpenAI override (higher confidence): The product is a piece of jewellery featuring a horseshoe design, which is commonly categorized under bangles or bracelets. The presence of cubic zirconia studs suggests it is a decorative accessory.. Claude suggested: Belts & Bracelets",Belts & Bracelets,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952008996,mountain-creek-jewellery-rose-gold-plated-double-horseshoe-with-cubic-zirconia-studs,Mountain Creek Jewellery Rose Gold Plated Double Horseshoe with Cubic Zirconia Studs,Shire Saddleworld,(No Product Type),Bangles,85,claude-validated,"OpenAI override (higher confidence): The product is described as jewellery with a horseshoe design, which is often categorized under bangles or bracelets. The presence of cubic zirconia studs suggests a decorative piece, aligning with 'Bangles'.. Claude suggested: Belts & Bracelets",Belts & Bracelets,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952041764,mountain-creek-jewellery-sterling-silver-pearl-with-cubic-zirconia-studs,Mountain Creek Jewellery Sterling Silver Pearl with Cubic Zirconia Studs,Shire Saddleworld,(No Product Type),Bangles,75,needs-review,"AIs disagree - needs review. OpenAI (75%): The product is described as 'Sterling Silver Pearl with Cubic Zirconia Studs', which suggests it is a type of jewelry. The closest matching product type in the list is 'Bangles', although it is not a perfect match as 'Bangles' typically refer to bracelets. However, there is no specific type for earrings or studs in the provided list.. Claude (65%): The product is 'Sterling Silver Pearl with Cubic Zirconia Studs' which are earrings, not bangles (bracelets). While there is no specific 'Earrings' or 'Studs' category in the valid product types, 'Belts & Bracelets' is a more appropriate catch-all jewelry category than 'Bangles' alone. Alternatively, 'Bracelet' could work, but 'Belts & Bracelets' seems to be a broader jewelry category. The confidence is moderate because none of the available options are ideal for earring studs - this product type appears to be missing from the classification system.",Bangles; Belts & Bracelets,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952107300,mountain-creek-jewellery-sterling-silver-pearl-rose-gold-plated-with-cubic-zirconia-studs,Mountain Creek Jewellery Sterling Silver Pearl Rose Gold Plated with Cubic Zirconia Studs,Shire Saddleworld,(No Product Type),Clothing - Clothing Accessories,85,claude-validated,"Claude override (higher confidence): The product is Sterling Silver Pearl Rose Gold Plated Cubic Zirconia Studs (earrings), not bangles. While 'Bangles' is jewelry, it specifically refers to bracelets worn around the wrist. The more appropriate classification from the valid types is 'Clothing - Clothing Accessories' or 'Clothing Accessories', as earrings are accessories worn with clothing. This is a better fit than 'Bangles' which is an incorrect jewelry subcategory. The confidence is high because earrings clearly fall under clothing accessories, though a specific 'Earrings' or 'Jewelry' category would be ideal if available.. OpenAI suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952140068,mountain-creek-jewellery-sterling-silver-and-rose-gold-plated-set-cubic-zirconia-studs,Mountain Creek Jewellery Sterling Silver and Rose Gold Plated Set Cubic Zirconia Studs,Shire Saddleworld,(No Product Type),Belts & Bracelets,85,claude-validated,"Claude override (higher confidence): The product is sterling silver cubic zirconia stud earrings, not bangles. While 'Bangles' refers to rigid bracelets, the product is earrings. In the valid types list, 'Belts & Bracelets' is a more appropriate category as it appears to be a general jewelry/accessories category that would encompass various jewelry items including earrings. Alternatively, 'Bracelet' exists but is too specific for earrings. 'Belts & Bracelets' seems to be the catch-all jewelry category available, making it the best fit among the limited options.. OpenAI suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952172836,mountain-creek-jewellery-multi-colour-cubic-zirconia-unicorn-studs,Mountain Creek Jewellery Multi Colour Cubic Zirconia Unicorn Studs,Shire Saddleworld,(No Product Type),Clothing Accessories,85,claude-validated,"Claude override (higher confidence): The product is 'Unicorn Studs' which are earrings, not bangles (which are bracelets). While 'Bangles' is jewelry, it's the wrong type. 'Clothing Accessories' is a more appropriate classification from the valid types list as it's a broader category that would encompass jewelry items like earring studs. This is more accurate than 'Bangles' which specifically refers to rigid bracelets worn around the wrist.. OpenAI suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952205604,mountain-creek-jewellery-sterling-silver-stirrup-drop-earrings,Mountain Creek Jewellery Sterling Silver Stirrup Drop Earrings,Shire Saddleworld,(No Product Type),Jewellery,85,claude-validated,"OpenAI override (higher confidence): The product is described as 'Sterling Silver Stirrup Drop Earrings', which indicates it is a piece of jewellery. The specific mention of 'Stirrup' suggests an equestrian theme, but it remains primarily a jewellery item.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952271140,mountain-creek-jewellery-stirling-silver-braclet-with-cubic-zirconia-unicorn,Mountain Creek Jewellery Stirling Silver Braclet with Cubic Zirconia Unicorn,Shire Saddleworld,(No Product Type),Bracelet,95,claude-validated,"Dual AI validation - OpenAI (90%) + Claude (95%) agree: The product title explicitly states 'Braclet' (misspelled version of Bracelet), which directly matches the valid product type 'Bracelet' in the list. The product is described as Sterling Silver jewelry with Cubic Zirconia, which is consistent with bracelet jewelry. The classification is accurate and appropriate.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952303908,mountain-creek-jewellery-stirling-silver-bracelet-horseshoe,Mountain Creek Jewellery Stirling Silver Bracelet Horseshoe,Shire Saddleworld,(No Product Type),Bracelet,95,claude-validated,"Dual AI validation - OpenAI (95%) + Claude (95%) agree: The product title explicitly states 'Stirling Silver Bracelet Horseshoe', making 'Bracelet' the clear and correct classification. The word 'Bracelet' is directly in the product name and 'Bracelet' is available in the valid product types list. The horseshoe element is a design feature/charm on the bracelet, not a different product category. The vendor being Shire Saddleworld (equestrian-themed) and the horseshoe design confirm this is equestrian-themed jewelry, but it remains fundamentally a bracelet.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952369444,mountain-creek-jewellery-stirling-silver-horseshoe-necklace,Mountain Creek Jewellery Stirling Silver Horseshoe Necklace,Shire Saddleworld,(No Product Type),Jewellery,90,claude-validated,"OpenAI override (higher confidence): The product title includes 'Jewellery' and 'Horseshoe Necklace', indicating it is a piece of jewellery. 'Stirling Silver' suggests a material commonly used in jewellery.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952402212,mountain-creek-jewellery-stirling-silver-horseshoe-necklace-with-yellow-gold-plating,Mountain Creek Jewellery Stirling Silver Horseshoe Necklace with Yellow Gold Plating,Shire Saddleworld,(No Product Type),Jewellery,90,claude-validated,"OpenAI override (higher confidence): The product is a necklace, which falls under the category of jewellery. The title specifies 'Stirling Silver Horseshoe Necklace', indicating it is a piece of jewellery with an equestrian theme.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952467748,mountain-creek-jewellery-stirling-silver-necklace-with-cubic-zircona-star,Mountain Creek Jewellery Stirling Silver Necklace with Cubic Zircona Star,Shire Saddleworld,(No Product Type),Jewellery,80,needs-review,"AIs disagree - needs review. OpenAI (80%): The product is a necklace made of sterling silver with a cubic zirconia star, which fits the general category of 'Jewellery'. However, there is no more specific type for necklaces in the provided list.. Claude (65%): While 'Jewellery' is not in the valid product types list, the closest available category appears to be 'Bangles' which is a jewellery-related type. However, this is not ideal since the product is specifically a necklace, not a bangle. Alternative options could be 'Bracelet' or 'Charm Bead', but none of these are perfect matches. 'Bangles' seems most appropriate as a general jewellery category among the limited options. The moderate confidence reflects the poor fit between the actual product (necklace) and available classification options.",Jewellery; Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952729892,mountain-creek-jewellery-12mm-pearl-stud-earrings,Mountain Creek Jewellery 12mm Pearl Stud Earrings,Shire Saddleworld,(No Product Type),Bangles,70,needs-review,"AIs disagree - needs review. OpenAI (70%): The product is jewelry, and the closest valid product type related to jewelry is 'Bangles'. However, 'Bangles' typically refer to bracelets, not earrings. No specific type for earrings is available in the list.. Claude (45%): I disagree with the classification, but unfortunately must suggest the same type due to limitations in the valid product types list. The product is clearly pearl stud earrings, not bangles (which are bracelets). However, scanning through the entire list of valid types, there is no appropriate category for earrings or jewelry that would fit this product. The list includes 'Bangles', 'Bracelet', 'Belts & Bracelets', 'Charm Bead', and 'Cuff' as jewelry-related options, but none are suitable for earrings. 'Bangles' remains the least incorrect option among jewelry categories, though it's fundamentally wrong. The confidence is low (45%) because this is a forced classification into an inappropriate category. Ideally, an 'Earrings' or 'Jewelry - Earrings' type should be added to the valid types list.",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952795428,mountain-creek-jewellery-4mm-pearl-stud-earrings,Mountain Creek Jewellery 4mm Pearl Stud Earrings,Shire Saddleworld,(No Product Type),Jewellery,85,claude-validated,"OpenAI override (higher confidence): The product is described as 'Pearl Stud Earrings', which falls under the category of jewellery. The vendor, Shire Saddleworld, typically sells equestrian products, but the specific item is clearly a piece of jewellery.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
