url_path,h1_title,meta_title,meta_description,short_description,breadcrumb_label,parent_url,category_level,status,default_sort,faq_json,related_categories_json
/pet/poultry,Poultry,Poultry | Buy Online | The Equestrian,Shop Poultry at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of poultry. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Poultry,/pet,2,published,best-selling,[],[]
/pet/supplements,Pet Supplements,Pet Supplements | Buy Online | The Equestrian,Shop Pet Supplements at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of pet supplements. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Pet Supplements,/pet,2,published,best-selling,[],[]
/pet/supplements/probiotics,probiotics,probiotics | Premium Quality | The Equestrian,Shop probiotics at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of probiotics. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",probiotics,/pet/supplements,3,published,best-selling,[],[]
/pet/pony,Shetland Pony,Shetland Pony | Buy Online | The Equestrian,Shop Shetland Pony at The Equestrian. Premium supplies for your pets. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of shetland pony. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Shetland Pony,/pet,2,published,best-selling,[],[]
/accessories/collectibles,The Trail of Painted Ponies,The Trail of Painted Ponies | Buy Online | The Equestrian,Shop The Trail of Painted Ponies at The Equestrian. Quality equipment for horse and rider. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of the trail of painted ponies. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",The Trail of Painted Ponies,/accessories,2,published,best-selling,[],[]
/accessories/collectibles/resin,Resin,Resin | Premium Quality | The Equestrian,Shop Resin at The Equestrian. Quality equipment for horse and rider. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of resin. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Resin,/accessories/collectibles,3,published,best-selling,[],[]
/accessories/brands/horseware,Horseware,Horseware | Premium Quality | The Equestrian,Shop Horseware at The Equestrian. Quality equipment for horse and rider. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of horseware. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Horseware,/accessories/brands,3,published,best-selling,[],[]
/accessories/books,Books & Magazines,Books & Magazines | Buy Online | The Equestrian,Shop Books & Magazines at The Equestrian. Quality equipment for horse and rider. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of books & magazines. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Books & Magazines,/accessories,2,published,best-selling,[],[]
/accessories/books/bookmarks,Bookmarks,Bookmarks | Premium Quality | The Equestrian,Shop Bookmarks at The Equestrian. Quality equipment for horse and rider. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of bookmarks. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Bookmarks,/accessories/books,3,published,best-selling,[],[]
/accessories/gifts,Gift Set,Gift Set | Buy Online | The Equestrian,Shop Gift Set at The Equestrian. Quality equipment for horse and rider. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of gift set. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Gift Set,/accessories,2,published,best-selling,[],[]
/accessories/gift-cards,Gift Card,Gift Card | Buy Online | The Equestrian,Shop Gift Card at The Equestrian. Quality equipment for horse and rider. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of gift card. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Gift Card,/accessories,2,published,best-selling,[],[]
/accessories/tools,Knife,Knife | Buy Online | The Equestrian,Shop Knife at The Equestrian. Quality equipment for horse and rider. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of knife. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Knife,/accessories,2,published,best-selling,[],[]
