product_id,handle,title,vendor,product_type,bullet_1,bullet_2,bullet_3,confidence_score,generated_date,needs_review,reasoning
gid://shopify/Product/10095580676388,brown-crocheted-ribbon-hair-bun-net,Brown Crocheted Ribbon Hair Bun Net,Tacklet,Hair Accessories,Sturdy crochet design ensures secure hair hold during activities.,"Perfect for customisation with barrettes, crystals, or pearls.","Keeps hair tidy for horse riding, ballet, and aerobics.",95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the specific features of the product: its sturdy crochet design, customisation potential, and suitability for various activities. These details are extracted directly from the product description, providing clear and unique selling points."
gid://shopify/Product/10096784081188,aussie-21-helmet,Aussie 21 Helmet,Shire Saddleworld,,Total in-mould construction for superior strength and safety,Coolmax® technology for effective sweat absorption,Unique flexible co-mould visor for enhanced durability,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on the helmet's construction, sweat absorption technology, and unique visor, which are specific features mentioned in the description. These features are likely to be important to potential buyers seeking safety, comfort, and durability in a helmet."
gid://shopify/Product/10096785391908,alice-ribbed-tights,Alice Ribbed Tights,QJ Riding Wear,,High-waist with wide waistband for extra support and comfort,Full seat silicone grip enhances stability in the saddle,"74% Nylon, 26% Spandex blend ensures four-way stretch",95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific features like the high-waist design, silicone grip, and fabric composition, which are key differentiators for the product."
gid://shopify/Product/10096789618980,eurohunter-eventing-snaffle,Eurohunter Eventing Snaffle,Shire Saddleworld,,Durable stainless steel buckles resist rust and wear.,Includes web reins for enhanced grip and control.,Perfect for daily use with comfort and functionality.,95,2026-01-30T11:09:29.018Z,false,"The features highlighted, such as stainless steel buckles and web reins, are specific and measurable, offering clear benefits like durability and improved grip. These are unique selling points for a bridle intended for everyday use."
gid://shopify/Product/10096798466340,in-hand-training-whip-black,In-hand Training Whip Black,Shire Saddleworld,,Fibreglass core for durability and resilience in training,"Sure-Grip rubber handle offers secure, comfortable hold",Ideal for groundwork and in-hand horse training tasks,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on the specific materials and features of the whip, such as the fibreglass core and Sure-Grip handle, which are key differentiators. The product's suitability for specific training tasks is also highlighted, providing clear benefits to potential buyers."
gid://shopify/Product/10096798499108,eureka-canvas-winter-rug,Eureka Canvas Winter Rug,Shire Saddleworld,,Waterproof 17.6 oz canvas with waxed treatment for ultimate rain protection.,Warm wool blend lining ensures superior insulation during cold winters.,"3-way chest fitting and shoulder gussets offer a versatile, comfortable fit.",95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific features like the weight and treatment of the canvas, the wool blend lining for warmth, and the adjustable fit options, which are unique selling points for this product."
gid://shopify/Product/10096798531876,hinterland-forked-split-reins,Hinterland Forked / Split Reins,Shire Saddleworld,,Crafted from pre-oiled Hinterland leather for immediate use.,Adjustable strap customises curb rein for optimal control.,"Available in Soft Notch, Rubber Grip, or Leather Laced options.",95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on the unique materials, adjustability, and composition options, which are specific features that differentiate this product from others."
gid://shopify/Product/10096798564644,hinterland-meadows-classic-y-breastplate,Hinterland Meadows Classic Y Breastplate,Shire Saddleworld,,Crafted from pre-oiled Hinterland leather for immediate use.,"Calfskin padding on wither, chest, and girth for comfort.",Removable elastic martingale rings for versatile use.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific materials like Hinterland leather and calfskin padding, and features like removable martingale rings, which are key differentiators of this product."
gid://shopify/Product/10096798597412,hinterland-ultimate-comfort-bridle-with-rubber-grip-reins,Hinterland Ultimate Comfort Bridle with Rubber Grip Reins,Shire Saddleworld,,Anatomically shaped calfskin noseband for optimal comfort.,Signature Hinterland pre-oiled leather for immediate use.,Stainless steel fittings ensure durability and style.,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific materials and design features like the anatomically shaped noseband, pre-oiled leather, and stainless steel fittings, which are unique selling points for comfort, usability, and durability."
gid://shopify/Product/10096798630180,x-calibur-1200d-summer-rainsheet-4-9,X-calibur 1200D Summer Rainsheet 4.9,Shire Saddleworld,,1200D waterproof outer ensures durability in summer rains,Cotton lining and satin shoulders prevent rubbing and chafing,Quick clip chest straps offer easy and secure fastening,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific features such as the 1200D material, cotton lining, and quick clip straps, which are unique and beneficial aspects of the product."
gid://shopify/Product/10096798662948,gidgee-sunglasses-strap,Gidgee Sunglasses Strap,Shire Saddleworld,,Durable neoprene ensures a snug fit for Gidgee Sunglasses.,Lightweight design for comfortable all-day wear.,Prevents loss with secure grip on sunglasses.,85,2026-01-30T11:09:29.018Z,false,"The description provides limited details, but the use of neoprene suggests durability and a secure fit, which are key selling points for a sunglasses strap. The lightweight nature is inferred from the material and intended use."
gid://shopify/Product/10096798695716,hinterland-the-legend-stud-guard-havana,Hinterland The Legend Stud Guard Havana,Shire Saddleworld,,Super-soft calfskin leather padding ensures maximum comfort.,Anatomically shaped to relieve pressure on shoulders and elbows.,Removable leather loop offers versatile breastplate attachment.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific materials, design features, and functional benefits that differentiate the product, such as the calfskin leather, anatomical shaping, and versatile attachment options."
gid://shopify/Product/10096798761252,gag-runners,Gag Runners,Shire Saddleworld,,Triple stitched nylon cord for enhanced safety and durability.,Crafted from pre-oiled Hinterland leather for immediate use.,Stainless steel fittings ensure longevity and rust resistance.,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific materials and features such as the triple stitching, pre-oiled leather, and stainless steel fittings, which are unique selling points differentiating the product in terms of durability, usability, and quality."
gid://shopify/Product/10096798794020,adults-diamantina-sherpa-vest,ADULTS DIAMANTINA SHERPA VEST,Shire Saddleworld,Mens,Heavy duty canvas shell for enhanced durability,Sherpa collar and polyester lining for warmth,Hidden inner zip for easy custom embroidery,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on the specific materials and design features that make the vest durable, warm, and customizable, which are key selling points for this product."
gid://shopify/Product/10096798892324,hinterland-ultimate-martingale-havana,Hinterland Ultimate Martingale Havana,Shire Saddleworld,,Removable elastic rings for customisation and versatility,Super soft calfskin padding reduces pressure on sensitive areas,Stainless steel fittings ensure durability and rust resistance,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on the unique features of the Hinterland Ultimate Martingale, such as the removable elastic rings, calfskin padding, and stainless steel fittings, which differentiate it from other martingales. These details are specific and measurable, adhering to the task requirements."
gid://shopify/Product/10096798925092,dakota-winter-combo,Dakota Winter Combo,Shire Saddleworld,,600 Denier nylon for robust waterproof protection,200g poly fill ensures warmth in winter months,Folded rump darts and shoulder gussets for enhanced fit,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the specific materials, measurements, and design features that make the product distinct, such as the 600 Denier nylon, 200 grams of poly fill, and the detailed fit enhancements."
gid://shopify/Product/10096798957860,hinterland-d-savers,Hinterland D Savers,Shire Saddleworld,,Set of 2 stainless steel D savers for added durability,Sturdy webbed loop ensures secure attachment,Compatible with Ultimate and Classic Y Breastplates,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific features such as material (stainless steel), functionality (sturdy webbed loop), and compatibility with other products (Ultimate and Classic Y Breastplates), which are unique selling points of the product."
gid://shopify/Product/10096798990628,nylon-rainbow-lunge-whip,Nylon Rainbow Lunge Whip,Shire Saddleworld,,165cm length for optimal reach during lunging sessions.,Flexible shaft enhances control and precision in training.,Vibrant rainbow stripes for high visibility and style.,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific measurable features like the 165cm length and the flexible shaft, which are critical for functionality. The rainbow stripes are highlighted for their visibility and aesthetic appeal, differentiating the product."
gid://shopify/Product/10096799023396,jodz-deluxe-work-glove,Jodz Deluxe Work Glove,Shire Saddleworld,,Crafted from durable natural leather for long-lasting use,"Touch tape wrist adjustment ensures a snug, custom fit",Pliable leather offers excellent flexibility for dexterity,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific features such as material (natural leather), the touch tape wrist adjustment for fit, and the pliability for flexibility, which are key differentiators of the product."
gid://shopify/Product/10096799056164,hinterland-martingale-stoppers,Hinterland Martingale Stoppers,Shire Saddleworld,Martingale Attachment,Button-on design with inner Velcro layer for secure fit,Crafted from pre-oiled Hinterland leather for suppleness,"Available in Black and Havana, one size fits all",95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific features such as the button-on design with Velcro, the use of pre-oiled leather, and the colour options, which are key differentiators for this product."
gid://shopify/Product/10096799088932,don-t-look-back-blinkers,Don’t Look Back Blinkers,Shire Saddleworld,,Crafted from pre-oiled leather for immediate use and durability.,Velcro attachment allows adjustable height for a perfect fit.,Available in Black and Havana to match your gear seamlessly.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the specific materials (pre-oiled leather), the adjustable feature (Velcro attachment), and the colour options (Black and Havana), which are unique selling points of the product."
gid://shopify/Product/10096799154468,b-fit-cap,B FIT CAP,Shire Saddleworld,,Distressed brown oilskin crown for rugged style and durability,Adjustable Velcro closure ensures a perfect fit for all sizes,Black mesh back enhances breathability for all-day comfort,90,2026-01-30T11:09:29.018Z,false,"The bullet points focus on the specific materials and features such as the distressed brown oilskin, adjustable Velcro closure, and black mesh back. These details are extracted directly from the product description and highlight the unique aspects of the cap that differentiate it from others."
gid://shopify/Product/10096799187236,eurohunter-elastic-side-reins,Eurohunter Elastic Side Reins,Shire Saddleworld,,Crafted from premium leather for durability and style.,Elastic inserts provide flexibility and comfort for horses.,Stainless steel fittings ensure long-lasting performance.,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on the specific materials and components used in the product, such as leather, elastic inserts, and stainless steel fittings, which are key differentiators and benefits for potential buyers."
gid://shopify/Product/10096801448228,samshield-priam-mens-t-shirt-ss25,Samshield Priam Men's T-Shirt - SS25,Trailrace Equestrian Outfitters,Clothing - Men's Clothing,Crafted from organic cotton for eco-friendly comfort,Leather-effect Samshield logo adds a touch of elegance,Double-stitched ends ensure durability and longevity,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the specific materials, design elements, and construction features that distinguish the product, focusing on eco-friendliness, style, and durability."
gid://shopify/Product/10096801480996,samshield-elyfreshtec-training-polo-ss25,Samshield Elyfreshtec Training Polo - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,UPF 50+ fabric shields skin from harmful sun exposure.,Wrinkle-resistant and anti-pilling for a polished look.,Quick-drying stretch fabric enhances comfort and mobility.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the specific features and benefits of the Elyfreshtec Polo: sun protection, durability, and comfort. These features are concrete and measurable, aligning with the product's description."
gid://shopify/Product/10096801513764,samshield-alba-metal-dots-t-shirt-ss25,Samshield Alba Metal Dots T-Shirt - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Features Swarovski® pearl Samshield logo for a touch of elegance,"Crafted from soft, organic cotton for comfort and sustainability",Machine-washable fabric ensures easy care and maintenance,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the specific materials and design elements that make the product unique, such as the Swarovski® pearl logo, the use of organic cotton, and the practicality of being machine-washable. These features are likely to appeal to customers looking for stylish, comfortable, and easy-to-care-for clothing."
gid://shopify/Product/10096801546532,samshield-marceau-mens-full-grip-breeches-ss25,Samshield Marceau Men's Full Grip Breeches - SS25,Trailrace Equestrian Outfitters,Clothing - Men's Clothing,Perforated calf compression fabric enhances blood circulation.,Wrinkle-resistant and anti-pilling finish ensures longevity.,UPF 50+ rating provides superior sun protection.,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific, measurable features like fabric technology, durability, and sun protection, which are key differentiators for this product."
gid://shopify/Product/10096801579300,samshield-adele-breeches-spring-flower-ss25,Samshield Adele Breeches Spring Flower - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Embroidered logo and crystal details add elegance to your ride.,UPF 50+ rating protects your skin from harmful UV rays.,"Wrinkle-resistant, anti-pilling fabric ensures lasting durability.",95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific features such as the embroidered logo, UPF rating, and fabric durability, which are key differentiators for these breeches."
gid://shopify/Product/10096801612068,samshield-alix-air-riding-jacket-ss25,Samshield Alix Air Riding Jacket - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Breathable stretch fabric ensures comfort and freedom of movement.,UPF 50+ rating offers superior UV protection during outdoor events.,Wrinkle-resistant finish maintains a polished look all day long.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific features such as the breathable stretch fabric, UPF 50+ rating, and wrinkle-resistant finish. These are concrete, measurable features that distinguish the jacket in terms of comfort, protection, and appearance maintenance."
gid://shopify/Product/10096801644836,samshield-bruna-sleeveless-training-polo-ss25,Samshield Bruna Sleeveless Training Polo - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Swarovski® emblem adds elegance to your training attire.,UPF 50+ fabric offers superior sun protection during rides.,"Wrinkle-resistant, anti-pilling finish ensures lasting durability.",95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific features like the Swarovski® emblem, UPF 50+ protection, and the durable, wrinkle-resistant finish. These details are unique and differentiating factors for the product, aligning with the task requirements."
gid://shopify/Product/10096801710372,samshield-evy-air-long-sleeve-training-top-ss25,Samshield Evy Air Long Sleeve Training Top - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Perforated back ensures maximum breathability during intense rides.,UPF 50+ fabric offers superior protection from harmful UV rays.,Swarovski® crest and crystal logo add a touch of elegance and style.,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on the unique features such as the perforated back for breathability, UPF 50+ for sun protection, and Swarovski® embellishments for style. These are specific and measurable benefits that differentiate the product."
gid://shopify/Product/10096801743140,samshield-camilla-sweatshirt-ss25,Samshield Camilla Sweatshirt - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,"Cross-over hood design for a stylish, sporty look",Swarovski® decorated logo adds a touch of elegance,Machine washable for easy care and maintenance,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on the unique design elements like the cross-over hood and Swarovski® decoration, as well as practical features like machine washability, which are specific and differentiating features of the sweatshirt."
gid://shopify/Product/10096801775908,samshield-brunella-long-sleeve-training-polo-ss25,Samshield Brunella Long Sleeve Training Polo - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Swarovski® emblem adds elegance and unique style to your training attire.,UPF 50+ fabric ensures superior protection from harmful sun exposure.,"Wrinkle-resistant, anti-pilling finish keeps the top looking new longer.",95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the specific features like the Swarovski® emblem, UPF 50+ protection, and the durable finish, which are unique and differentiating aspects of the product."
gid://shopify/Product/10096801808676,samshield-lidy-pull-over-ss25,Samshield Lidy Pull Over - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Cable-knit pattern adds a touch of sophistication.,Embroidered Samshield blazon with Swarovski® details.,100% cotton for breathable comfort and easy care.,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on the specific design elements, material, and care instructions that distinguish the product, such as the cable-knit pattern, Swarovski® details, and 100% cotton composition. These features are concrete and directly extracted from the description, aligning with the task requirements."
gid://shopify/Product/10096801841444,samshield-clara-premium-full-grip-breeches-ss25,Samshield Clara Premium Full Grip Breeches - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,High rise waist with Swarovski® crystal details for elegance.,Breathable stretch fabric with UPF 50+ for sun protection.,Compression calf fabric and zipped phone pocket for convenience.,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific features such as the Swarovski® details, UPF 50+ rating, and practical elements like the compression calf fabric and zipped phone pocket, which are unique selling points for these breeches."
gid://shopify/Product/10096801906980,samshield-clara-metal-dots-full-grip-breeches-ss25,Samshield Clara Metal Dots Full Grip Breeches - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,High rise waist with elegant metal dots logo for stylish riding.,"Breathable, stretch fabric with UPF 50+ for sun protection.","Wrinkle-resistant, anti-pilling finish ensures long-lasting wear.",95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific features such as the high rise waist, UPF 50+ rating, and the durable fabric finish, which are key differentiators for the product. These details are directly extracted from the product description, ensuring accuracy and relevance."
gid://shopify/Product/10096801939748,samshield-lisa-pull-over-ss25,Samshield Lisa Pull Over - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Two-tone design with twisted knit pattern for a refined look,Embroidered Samshield blazon with Swarovski® details adds elegance,Machine washable for easy care and maintenance,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on the unique design elements, such as the two-tone and twisted knit pattern, the use of Swarovski® details, and the practical feature of being machine washable. These specifics distinguish the product from generic pull-overs."
gid://shopify/Product/10096802005284,samshield-dalia-full-grip-breeches-ss25,Samshield Dalia Full Grip Breeches - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,UPF 50+ rating shields skin from harmful UV rays.,Swarovski® details add elegance to back pockets.,Wrinkle-resistant fabric ensures a polished look.,95,2026-01-30T11:09:29.018Z,false,"The selected bullet points highlight key features such as UV protection, decorative elements, and fabric benefits, which are specific and unique selling points of the breeches."
gid://shopify/Product/10096802038052,samshield-chloe-crystal-breeches-ss25,Samshield Chloe Crystal Breeches - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Medium rise waist with contrast stitching for style and comfort.,UPF 50+ fabric protects skin during sunny rides.,Zipped phone pocket ensures secure storage while riding.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific features like the medium rise waist, UPF 50+ rating, and zipped phone pocket, which are unique selling points of the Chloe Crystal Breeches. These features are concrete and measurable, differentiating the product from others in the market."
gid://shopify/Product/10096802070820,samshield-adele-boreal-breeches-ss25,Samshield Adele Boreal Breeches - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Holographic Swarovski® logo adds elegance and style.,Compressive calf fabric enhances comfort and fit.,UPF 50+ fabric offers superior sun protection.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight unique features like the Swarovski® logo, compressive fabric, and UPF rating, which are specific and differentiating aspects of the breeches."
gid://shopify/Product/10096802136356,samshield-sun-long-sleeve-training-polo-ss25,Samshield Sun Long Sleeve Training Polo - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,UPF 50+ fabric shields skin from harsh sun rays during outdoor rides.,"Custom perforations enhance ventilation, keeping you cool and comfortable.","Wrinkle-resistant, anti-pilling finish ensures a polished look after every wash.",95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific, measurable features like UPF rating, custom perforations, and fabric finish, which are key differentiators for this product. These features are directly extracted from the product description and provide clear benefits to the user."
gid://shopify/Product/10096802169124,samshield-stock-crystal-fabric-ss25,Samshield Stock - Crystal Fabric - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Swarovski® lurex crystals add elegance and sparkle to your outfit.,High-stretch fabric ensures comfort and unrestricted mobility.,"Eco-friendly, wrinkle-free design for easy maintenance and sustainability.",95,2026-01-30T11:09:29.018Z,false,"The product's unique features include Swarovski® crystals, high-stretch fabric, and eco-friendly materials, which are specific and differentiate it from other stocks. These points are extracted directly from the description."
gid://shopify/Product/10096802201892,samshield-stock-spring-flower-ss25,Samshield Stock - Spring Flower - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Swarovski® lurex crystals add a touch of elegance and sparkle.,High-stretch fabric ensures comfort and unrestricted mobility.,"Eco-friendly, wrinkle-free design is machine-washable for easy care.",95,2026-01-30T11:09:29.018Z,false,"The product description highlights the use of Swarovski® crystals, high-stretch fabric, and eco-friendly, wrinkle-free material. These features are specific and measurable, making them strong selling points."
gid://shopify/Product/10096802234660,samshield-roxy-premium-competition-shirt-ss25,Samshield Roxy Premium Competition Shirt - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Swarovski® blazon adds elegance and sparkle to your competition look.,UPF 50+ fabric shields your skin from harmful sun exposure.,Invisible zip adorned with Ultrafine rocks for a seamless finish.,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on the unique design elements and functional benefits of the shirt, such as the Swarovski® blazon, UPF 50+ sun protection, and decorative invisible zip, which are specific and differentiating features."
gid://shopify/Product/10096802267428,samshield-louison-air-competition-shirt-ss25,Samshield Louison Air Competition Shirt - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Swarovski® blazon adds a touch of elegance and luxury.,UPF 50+ rating offers superior sun protection during events.,Perforated sleeves enhance breathability and comfort.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific features such as the Swarovski® blazon for elegance, UPF 50+ for sun protection, and perforated sleeves for breathability, all of which are key differentiators for this competition shirt."
gid://shopify/Product/10096802300196,samshield-phoebe-pull-over-ss25,Samshield Phoebe Pull Over - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Features Swarovski® blazon and crystal accents for a touch of elegance.,Fine gauge knitwear ensures comfort during horse training or casual outings.,Machine washable for easy care; crafted in Portugal for quality assurance.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the specific decorative elements, material benefits, and practical features like machine washability and origin, which are likely to appeal to the target audience."
gid://shopify/Product/10096802332964,samshield-yasmina-sleeveless-competition-polo-ss25,Samshield Yasmina Sleeveless Competition Polo - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,UPF 50+ rating ensures maximum sun protection during outdoor competitions.,Invisible front zip and perforations enhance breathability and comfort.,"Wrinkle-resistant, anti-pilling fabric maintains a polished look after washing.",95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific features such as UPF rating, fabric properties, and design elements that are unique to this product, providing clear benefits for the user."
gid://shopify/Product/10096802365732,samshield-liviana-rain-coat-ss25,Samshield Liviana Rain Coat - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Waterproof with taped seams for ultimate rain protection.,Features a removable hood for versatile weather adaptation.,Adorned with Samshield Swarovski® blazon for a touch of elegance.,90,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the specific features such as waterproofing, the removable hood, and the Swarovski® detail, which are unique aspects of the product. These details differentiate it from other raincoats and are likely to appeal to potential buyers looking for both functionality and style."
gid://shopify/Product/10096802398500,samshield-victorine-premium-tall-ss25,Samshield Victorine Premium - Tall - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Tall fit with longer sleeves for taller riders' comfort,UPF 50+ rating offers superior sun protection,Swarovski® crystals add elegance and sparkle,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the jacket's unique features: tailored fit for taller riders, sun protection, and decorative elements. These specifics distinguish it from generic competition jackets, aligning with the product description."
gid://shopify/Product/10096802464036,samshield-marina-competition-shirt-ss25,Samshield Marina Competition Shirt - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Swarovski® blazon adds elegance to collar and sleeve ends,UPF 50+ rating ensures superior sun protection,"Wrinkle-resistant, anti-pilling fabric for lasting wear",95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific features like the Swarovski® embellishments, UPF 50+ rating, and fabric durability, which are unique selling points of the shirt. These details differentiate the product by focusing on its elegance, sun protection capabilities, and longevity."
gid://shopify/Product/10096802496804,samshield-victorine-crystal-ss25,Samshield Victorine Crystal - SS25,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Short front design enhances mobility and comfort.,UPF 50+ rating shields you from harmful UV rays.,Swarovski® crystals add elegance to Samshield Blazon.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific features such as the short front design, UPF 50+ rating, and Swarovski® crystals, which are unique selling points of the jacket. These details are directly extracted from the product description."
gid://shopify/Product/10096804725028,samshield-even-sport-full-grip-breeches-fw24,Samshield Even Sport Full Grip Breeches - FW24,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,High rise waist for enhanced support and a flattering fit,Four-way stretch fabric ensures unrestricted movement,UV protected 'no fade' fabric maintains vibrant colour,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific features such as the high rise waist, four-way stretch, and UV protection, which are unique selling points of the breeches. These details are extracted directly from the product description, ensuring accuracy and relevance."
gid://shopify/Product/10096804757796,samshield-ladies-premium-tails-fw24,Samshield Ladies Premium Tails - FW24,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Ultra Fine Rock Swarovski décor adds elegant sparkle.,Four-way stretch fabric ensures maximum mobility.,UV-protected European fabric prevents fading.,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific features such as Swarovski décor, four-way stretch, and UV protection, which are unique and measurable attributes of the product."
gid://shopify/Product/10096804790564,samshield-claranova-full-grip-breeches-fw24,Samshield Claranova Full Grip Breeches - FW24,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Swarovski Crystal Fabric adds a touch of elegance and sparkle.,Ultra high waist with V cut enhances style and comfort.,"Breathable, UV protected European fabric ensures no fade.",95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the unique features such as Swarovski Crystal Fabric, the stylish V cut, and the durable, UV-protected fabric, which are specific and measurable aspects of the product."
gid://shopify/Product/10096804823332,samshield-mira-crystal-beanie-fw24,Samshield Mira Crystal Beanie - FW24,Trailrace Equestrian Outfitters,Clothing - Clothing Accessories,Swarovski crystal décor adds a touch of luxury and style.,Shearling lining ensures warmth and comfort in cold weather.,60% Cotton/40% Acrylic blend for easy care and durability.,100,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the specific materials, decorative elements, and functional benefits of the beanie, which are key differentiators for potential buyers."
gid://shopify/Product/10096804856100,samshield-olympe-crystal-jacket-fw24,Samshield Olympe Crystal Jacket - FW24,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Adorned with Swarovski Crystals for an elegant touch.,Four-way stretch fabric ensures maximum comfort and mobility.,"UV-protected, no-fade European fabric maintains vibrant colours.",95,2026-01-30T11:09:29.018Z,false,"The bullet points emphasize the unique Swarovski Crystal decoration, the four-way stretch for comfort, and the UV-protected, no-fade fabric, which are key differentiators of the jacket."
gid://shopify/Product/10096804888868,samshield-chloe-crystal-breeches-fw24,Samshield Chloe Crystal Breeches - FW24,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Hidden phone pocket on waistband for easy access.,Swarovski Crystal Fabric belt loops add a touch of elegance.,Four-way stretch and pleated back panel ensure comfort.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the unique features such as the hidden phone pocket, Swarovski Crystal Fabric belt loops, and the combination of four-way stretch with a pleated back panel, which are specific and differentiating aspects of the product."
gid://shopify/Product/10096804921636,samshield-adele-premium-breeches-fw24,Samshield Adele Premium Breeches - FW24,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Swarovski 'Ultra Fine Rock' décor adds elegance and sparkle.,Hidden phone pocket on waistband for convenience and security.,Breathable UV-protected fabric ensures comfort and no fading.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight unique features such as the Swarovski décor, hidden phone pocket, and UV-protected fabric, which are specific and differentiating aspects of the product."
gid://shopify/Product/10096804987172,samshield-simon-short-sleeve-competition-shirt-fw24,Samshield Simon Short Sleeve Competition Shirt - FW24,Trailrace Equestrian Outfitters,Clothing - Men's Clothing,Hidden zipper ensures a sleek look and easy wear during competitions.,UV protected fabric shields skin and prevents colour fading.,"Soft, stretchy blend of 72% PA and 28% EA for comfort and mobility.",95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the shirt's unique features such as the hidden zipper, UV protection, and fabric composition, which are specific and measurable benefits for the user."
