product_id,handle,title,vendor,product_type,bullet_1,bullet_2,bullet_3,confidence_score,generated_date,needs_review,reasoning
gid://shopify/Product/6989479182417,zilco-3-4-pn-halter,"Zilco 3/4"" PN Halter",Trailrace Equestrian Outfitters,Strapping - Halters,19mm woven polyester webbing for durability and strength,Solid brass fittings ensure rust resistance and longevity,Co-polymer coating by Zilco for enhanced weather protection,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight specific materials and features like the 19mm webbing, brass fittings, and Zilco's co-polymer coating, which are key differentiators for durability and suitability for delicate-headed horses."
gid://shopify/Product/6989479215185,waldhausen-little-horses-halter,Waldhausen Little Horses Halter,Trailrace Equestrian Outfitters,Strapping - Halters,Adjustable chin and headpiece for a custom fit on ponies and cobs,Soft-lined noseband and headpiece with playful horse appliqués,Durable metal ring for secure lead rope attachment,95,2026-01-23T05:56:51.053Z,false,"These bullets highlight the unique adjustability, playful design, and durability of the halter, which are specific features that differentiate this product from others."
gid://shopify/Product/6989479247953,zilco-halter-estate,Zilco Halter Estate,Trailrace Equestrian Outfitters,Strapping - Halters,2.5cm webbed material for durability and style,Rose gold fittings add a touch of elegance,Fully adjustable nose and head for custom fit,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on specific, measurable features such as the width of the webbed material, the aesthetic appeal of rose gold fittings, and the adjustability for a tailored fit. These details differentiate the halter by highlighting its durability, style, and functionality."
gid://shopify/Product/6989482131537,kentucky-control-halter,Kentucky Control Halter,Dapple EQ,Halter,"Thicker, sharper noseband for enhanced ground control",Customisable nameplate for personalisation,"Ideal for lunging, offering versatile use",95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the unique features: the thicker, sharper noseband for control, the customisable nameplate, and its versatility for lunging, which are specific and measurable benefits of the product."
gid://shopify/Product/6989482164305,kentucky-4-piece-sheepskin-halter-set,Kentucky 4-Piece Sheepskin Halter Set,Dapple EQ,Halter Set,Machine washable artificial sheepskin for easy maintenance at 30°C,Velcro fastening for quick attachment and removal on halter,"Includes 2x14cm, 1x28cm, 1x32cm pieces for customisable protection",95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the key features: machine washability for convenience, velcro fastening for ease of use, and specific dimensions for customisation, which are crucial for differentiating this product."
gid://shopify/Product/6989482229841,kentucky-leather-anatomic-halter,Kentucky Leather Anatomic Halter,Dapple EQ,Halter,100% animal-friendly artificial leather resists water and dirt,Anatomically designed wider neck piece for superior comfort,"Adjustable on both sides for a perfect, customised fit",95,2026-01-23T05:56:51.053Z,false,"The bullets focus on the unique, specific features such as the animal-friendly material, anatomical design, and adjustability, which are key differentiators of this product."
gid://shopify/Product/6989482295377,kentucky-rope-leather-halter,Kentucky Rope Leather Halter,Dapple EQ,Horse Halters,Thick rope noseband offers enhanced control for spirited horses,Sustainable artificial leather is easy to clean and animal-friendly,Gold buckles and carabiner hook ensure stylish and easy handling,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the unique features of the halter: the rope noseband for control, sustainable materials, and stylish, practical hardware. These details differentiate the product by focusing on specific benefits and materials used."
gid://shopify/Product/6989482393681,kentucky-nylon-sheepskin-halter,Kentucky Nylon Sheepskin Halter,Dapple EQ,Halter,Animal-friendly artificial sheepskin prevents rubbing for ultimate comfort,"Adjustable in two places for a perfect fit on pony, cob, and full sizes",Machine washable at 30° for easy maintenance and long-lasting use,95,2026-01-23T05:56:51.053Z,false,"These bullets highlight the unique features of the halter: animal-friendly materials, adjustable sizing, and ease of maintenance. They are specific, measurable, and directly extracted from the product description, aligning with the task requirements."
gid://shopify/Product/6989482655825,sheepskin-shipping-halter,Sheepskin Shipping Halter,Dapple EQ,Halter,Luxurious sheepskin padding prevents rubs on sensitive skin,"Available in black, brown, or natural for style flexibility",Machine washable for effortless maintenance and care,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the specific features of the sheepskin padding, colour options, and machine washability, which are key selling points for potential buyers looking for comfort, style, and easy care in a horse halter."
gid://shopify/Product/6994681430097,fixine-for-equine-digestive-probiotic,Fixine for Equine | Digestive Probiotic,CAN Animal Care,probiotics,Contains Kemin CLOSTAT PB6 to combat equine-specific pathogens,Diamond V Original XPC enhances digestive health and performance,"Available in 5kg, 10kg, and 20kg sizes for tailored equine care",95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the unique probiotic components, their specific benefits, and the variety of sizes available, which are key differentiators for this product."
gid://shopify/Product/6997633990737,bicycle-helmet-brim,Bicycle Helmet Brim *NEW*,Helmet Brims,Bicycle Helmet Brim Visor,"Velcro straps and adhesive tabs ensure secure, adjustable fit for various helmet types","Multiple trim options for personal style: black with beige, blue, purple, red, or turquoise",Integrated visor pocket for easy storage and protection when not in use,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on the specific attachment methods, style options, and practical features like the visor pocket, which are unique selling points of the product."
gid://shopify/Product/6997634089041,girth-loop-adjustable,Girth Loop Adjustable,Helmet Brims,Girth Loop Adjustable,Velcro fitting accommodates various girth sizes effortlessly,Quick release mechanism for easy breastplate detachment,"Australian-made, ensuring local quality and craftsmanship",95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the product's adjustable feature, quick release benefit, and Australian origin, which are specific and unique selling points mentioned in the description."
gid://shopify/Product/6997634285649,horse-riding-helmet-brim,Horse Riding Sun Helmet Brim Shade Visor,Helmet Brims,Helmet Brim,Universal fit seamlessly adapts to any helmet size or brand,Lightweight design ensures no wobble or added bulk,Proven durability withstanding harsh outdoor conditions,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on the unique universal fit, lightweight design, and proven durability, which are key differentiators. These features are directly extracted from the product description and highlight the product's adaptability, comfort, and longevity, aligning with the task requirements."
gid://shopify/Product/6997657223249,all-elastic-race-girth-75mm-standard,All Elastic Race Girth 75mm- Standard,Trailrace Equestrian Outfitters,Racing,75mm wide elastic offers superior flexibility and comfort,19mm stainless steel buckles ensure secure fastening,Centre loop maintains surcingle position during races,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on the specific materials and design features like the wide elastic, stainless steel buckles, and centre loop, which are key differentiators for this racing girth."
gid://shopify/Product/6997657256017,elastic-exercise-girth,Elastic Exercise Girth,Trailrace Equestrian Outfitters,Racing,75mm wide heavy elastic for secure fit during races,19mm stainless steel buckles for rust-resistant durability,Centre loop ensures surcingle stays perfectly positioned,95,2026-01-23T05:56:51.053Z,false,"The chosen bullets highlight the specific materials and design features of the girth, such as the width of the elastic, the size and material of the buckles, and the functional centre loop. These details are concrete and differentiate the product by focusing on its construction and utility in racing contexts."
gid://shopify/Product/6997657288785,equi-stretch-girth-cover,Equi-Stretch Girth Cover,Trailrace Equestrian Outfitters,Strapping - Girths,Acrylic/Spandex blend offers flexible fit for 90cm girths,Machine washable for effortless maintenance and hygiene,Black colour complements any saddle and tack ensemble,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the specific materials used, the exact measurement, and the practical benefit of being machine washable. These features are concrete and directly related to the product's functionality and appeal."
gid://shopify/Product/6997657419857,equipe-easy-pony-stud-girth,"Equipe ""Easy"" Pony Stud Girth",Trailrace Equestrian Outfitters,Strapping - Girths,Bi-stretch material allows for flexible movement and comfort,Roller stainless steel buckles ensure secure and easy adjustments,"95cm length tailored for pony use, exclusive to Australia",95,2026-01-23T05:56:51.053Z,false,"The bullets focus on specific features like the bi-stretch material, roller buckles, and the product's exclusive size and availability, which are key differentiators for this product."
gid://shopify/Product/6997657583697,equipe-evo-stud-girth-base-gh26,"Equipe ""Evo"" Stud Girth Base GH26",Trailrace Equestrian Outfitters,Strapping - Girths,Bi-stretch material for enhanced flexibility and comfort,Roller stainless steel buckles ensure easy adjustments,Available in leather or fleece liner for tailored comfort,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on specific features such as the bi-stretch material, stainless steel buckles, and liner options, which are key differentiators of the product."
gid://shopify/Product/6997657780305,equipe-candy-leather-atherstone-girth,"Equipe ""Candy"" Leather Atherstone Girth",Trailrace Equestrian Outfitters,Strapping - Girths,Elastic inserts for enhanced flexibility and horse comfort,Stainless steel roller buckles for easy and secure adjustments,Available in sizes 100cm to 145cm for a perfect fit,95,2026-01-23T05:56:51.053Z,false,"The selected bullets focus on specific features like elastic inserts, stainless steel roller buckles, and the range of available sizes, which are key differentiators for the product. These details are extracted directly from the product description and emphasize the unique selling points relevant to potential buyers."
gid://shopify/Product/6997658370129,equipe-easy-stud-girth,"Equipe ""Easy"" Stud Girth",Trailrace Equestrian Outfitters,Strapping - Girths,Bi-stretch material allows for flexible movement and comfort,Roller stainless steel buckles ensure easy and secure fastening,Available in sizes 115cm to 145cm for a perfect fit,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the specific materials and features such as bi-stretch material, stainless steel buckles, and size range that distinguish this girth. These details are concrete and relevant to potential buyers."
gid://shopify/Product/6997658402897,equipe-evo-stud-girth,"Equipe ""EVO"" Stud Girth",Trailrace Equestrian Outfitters,Strapping - Girths,Elastic inserts for flexibility and horse comfort during movement,Stainless steel roller buckles for easy and secure adjustments,Leather stud protector with covered clip for breastplate attachment,95,2026-01-23T05:56:51.053Z,false,"The bullet points focus on specific features such as the elastic inserts, stainless steel roller buckles, and leather stud protector, all of which are unique to the product and provide clear benefits to the user. These features differentiate the product by highlighting comfort, ease of use, and additional functionality."
gid://shopify/Product/6997658533969,equipe-elastic-event-girth,Equipe Elastic Event Girth,Trailrace Equestrian Outfitters,Girths,Roller stainless steel buckles for easy adjustment and durability,Elastic design offers enhanced comfort and flexibility for your horse,"Available in 80cm size, perfect for Australian riders",85,2026-01-23T05:56:51.053Z,false,"The chosen bullets focus on the specific features of the girth, such as the roller stainless steel buckles and elastic design, which are key selling points. The availability in a specific size relevant to the Australian market further tailors the product to its intended audience."
gid://shopify/Product/6997658632273,equipe-anatomico-stud-girth-gh08,Equipe Anatomico Stud Girth GH08,Trailrace Equestrian Outfitters,Strapping - Girths,Bi-stretch material allows for natural horse movement and comfort,Roller stainless steel buckles ensure easy and secure adjustments,135cm length ideal for a perfect fit on most horses,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on the specific materials and features like bi-stretch material, stainless steel buckles, and the girth's length, which are key differentiators for this product. These details are crucial for potential buyers looking for specific functionalities and fit in a girth."
gid://shopify/Product/6997658697809,equipe-emporio-atherston-girth,Equipe Emporio Atherston Girth,Trailrace Equestrian Outfitters,Strapping - Girths,Single stretch material ensures optimal comfort and flexibility,Roller stainless steel buckles for easy and secure adjustments,Available in six sizes from 115cm to 140cm for perfect fit,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight specific features like the single stretch material, roller stainless steel buckles, and the range of sizes, which are concrete and measurable aspects of the product. These details differentiate the girth by focusing on comfort, ease of use, and fit options."
gid://shopify/Product/6997658763345,equipe-event-short-stud-girth,Equipe Event Short Stud Girth,Trailrace Equestrian Outfitters,Strapping - Girths,Roller stainless steel buckles for easy adjustment and durability,Elastic at both ends ensures a snug fit and comfort for your horse,"Available in sizes 45cm to 75cm, catering to a wide range of horses",95,2026-01-23T05:56:51.053Z,false,"The bullets focus on specific features such as the roller stainless steel buckles, elastic ends, and size range, which are concrete details that differentiate the product. These aspects are important to potential buyers looking for functionality and fit, aligning with the product's description."
gid://shopify/Product/6997658861649,equipe-fleece-lining-evo-stud-girth-gh26,"Equipe Fleece Lining ""Evo"" Stud Girth GH26",Trailrace Equestrian Outfitters,Strapping - Girths,Plush fleece lining offers superior comfort and prevents chafing,Available in 130cm and 135cm to fit a range of horse sizes,Designed specifically for the EVO stud girth model,85,2026-01-23T05:56:51.053Z,false,"The bullets highlight the specific features of the product such as the fleece lining for comfort, the available sizes, and its compatibility with the EVO stud girth. These points differentiate it from generic girths and are relevant to the Australian market as indicated by the 'australia only' tag."
gid://shopify/Product/6997659189329,equipe-kevlar-stud-girth,Equipe Kevlar Stud Girth,Trailrace Equestrian Outfitters,Strapping - Girths,Kevlar insert offers superior protection against impacts and abrasions,Magnetic closure flap simplifies breastplate attachment for quick tacking,"Elastic and roller stainless steel buckles ensure a secure, adjustable fit",95,2026-01-23T05:56:51.053Z,false,"The bullets focus on the unique features such as the Kevlar insert, magnetic closure, and specific materials like stainless steel buckles. These details are specific and differentiate the product from others in the market."
gid://shopify/Product/6997659779153,equipe-fleece-lining-for-dressage-girth-gh23,Equipe Fleece Lining for Dressage Girth GH23,Trailrace Equestrian Outfitters,Girths,Lambskin lining offers natural moisture-wicking properties,Specifically designed for Equipe Dressage Girth GH23,Available in 70cm length for precise fit,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on the specific material (lambskin), its benefits (moisture-wicking), and the precise fit for the GH23 girth, which are the unique selling points of this product."
gid://shopify/Product/6997659975761,equipe-fleece-lining-for-gh09-stud-girth,Equipe Fleece Lining for GH09 Stud Girth,Trailrace Equestrian Outfitters,Strapping - Girths,Lambskin lining provides superior comfort and protection for your horse,Available in versatile black and brown to match your existing tack,"Designed specifically for GH09 stud girth, ensuring a perfect fit",95,2026-01-23T05:56:51.053Z,false,"The bullets focus on the specific material (lambskin) and its benefits, the available colours, and compatibility with the GH09 stud girth, which are key differentiators for this product."
gid://shopify/Product/6997660008529,equipe-leather-dressage-girth-base,Equipe Leather Dressage Girth Base,Trailrace Equestrian Outfitters,Girths,Crafted with premium leather lining for enhanced comfort and durability,75cm length ideal for precise fit and stability during dressage,Exclusively available in Australia for local equestrian enthusiasts,90,2026-01-23T05:56:51.053Z,false,"The bullets focus on the specific features of the product such as the leather lining, the precise 75cm length, and its availability in Australia, which are key differentiators for potential buyers."
gid://shopify/Product/6997660074065,equipe-gh09-stud-girth-base,Equipe GH09 Stud Girth Base,Trailrace Equestrian Outfitters,Strapping - Girths,Bi-stretch material for enhanced flexibility and comfort,Roller stainless steel buckles for smooth adjustment,Available in 115cm to 145cm for a perfect fit,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on the bi-stretch material, stainless steel buckles, and size range, which are specific features that enhance usability and fit, differentiating the product in the market."
gid://shopify/Product/6997660139601,equipe-leather-atherston-girth,Equipe Leather Atherston Girth,Trailrace Equestrian Outfitters,Strapping - Girths,Single stretch material for enhanced flexibility and comfort,Stainless steel roller buckles ensure easy adjustments and durability,Available in sizes from 105cm to 150cm for a perfect fit,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the unique stretch material, durable stainless steel buckles, and the wide range of sizes, which are specific features that differentiate this product. These details are directly extracted from the product description and provide measurable benefits to the user."
gid://shopify/Product/6997660336209,equipe-leather-dressage-girth-gh22,Equipe Leather Dressage Girth GH22,Trailrace Equestrian Outfitters,Strapping - Girths,Elastic ends for enhanced flexibility and horse comfort,Anatomic shape promotes even pressure distribution,Buckle covers protect against pinching and rubbing,95,2026-01-23T05:56:51.053Z,false,"These bullets highlight the specific features of the Equipe Leather Dressage Girth, such as its elastic ends, anatomic shape, and buckle covers, which are key differentiators in comfort and functionality."
gid://shopify/Product/6997660434513,equipe-leather-lining-evo-stud-girth-gh26,"Equipe Leather Lining ""Evo"" Stud Girth GH26",Trailrace Equestrian Outfitters,Girths,"Available in 120cm, 130cm, and 140cm for a tailored fit",Leather lining offers superior protection for your horse,"Exclusive to Australia, available in brown and red brown",95,2026-01-23T05:56:51.053Z,false,"The bullets focus on specific features like size options, leather lining, and colour availability, which are unique selling points relevant to the Australian market. These details are extracted directly from the product information provided."
gid://shopify/Product/6997660500049,eurohunter-automatic-neoprene-girth,Eurohunter Automatic Neoprene Girth,Trailrace Equestrian Outfitters,Strapping - Girths,10cm neoprene for superior sweat absorption and comfort,Roller buckles ensure effortless adjustment and fit,Automatic hole alignment for quick and easy tightening,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on specific features like the 10cm neoprene material for comfort, roller buckles for easy adjustment, and automatic hole alignment for convenience, which are unique selling points of this girth."
gid://shopify/Product/6997660860497,eurohunter-deluxe-gel-cinch-girth,Eurohunter Deluxe Gel Cinch Girth,Trailrace Equestrian Outfitters,Strapping - Girths,Anti-gal gel technology prevents chafing and discomfort,Available in versatile black and brown to match any saddle,Easy-clean design ensures low maintenance and longevity,95,2026-01-23T05:56:51.053Z,false,"These bullets focus on the specific features of the Eurohunter Deluxe Gel Cinch Girth, such as the anti-gal gel technology for comfort, the colour options for versatility, and the easy-clean feature for practicality. These points highlight the unique aspects of the product that are likely to appeal to potential buyers."
gid://shopify/Product/6997661122641,fleece-girth-tube,Fleece Girth Tube,Trailrace Equestrian Outfitters,Strapping - Girths - Girth Accessories,Synthetic fleece for easy care and added protection against galls,Fits girths up to 100mm wide for versatile use with various tack,Even pressure distribution enhances comfort for horse or pony,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on specific features such as material, size compatibility, and functional benefits, which are key differentiators for this product."
gid://shopify/Product/6997661286481,ezy-ride-cinch-girth-removable-backing,Ezy Ride Cinch Girth - Removable Backing,Trailrace Equestrian Outfitters,Strapping - Girths,Spring back western buckle for effortless cinching,Non-slip neoprene liner conforms and cools your horse,Removable neoprene backing ensures easy cleaning,95,2026-01-23T05:56:51.053Z,false,"These bullets highlight the product's unique features such as the spring back buckle, non-slip neoprene liner, and removable backing, which are specific and beneficial for users. They also differentiate the product by focusing on ease of use and maintenance."
gid://shopify/Product/6997661614161,kentucky-sheepskin-anatomic-short-girth,Kentucky Sheepskin Anatomic Short Girth,Trailrace Equestrian Outfitters,Strapping - Girths,"Three double-made elastics ensure stable, equal pressure distribution",Velcro-attached artificial sheepskin liners for easy removal and cleaning,"100% animal-friendly artificial leather resists dirt, sweat, and water",95,2026-01-23T05:56:51.053Z,false,"The selected bullets highlight the unique features of the girth, such as the durable elastics, the convenience of removable liners, and the eco-friendly, low-maintenance artificial leather. These details differentiate the product by emphasizing its practical benefits and ethical considerations."
gid://shopify/Product/6997661843537,kentucky-sheepskin-short-girth,Kentucky Sheepskin Short Girth,Trailrace Equestrian Outfitters,Strapping - Girths,Spring buckles auto-close for easy tightening while seated,Machine washable at 30°C for effortless maintenance,Animal-friendly cotton and artificial sheepskin lining,95,2026-01-23T05:56:51.053Z,false,"These bullets highlight the unique features of the product: auto-closing buckles for convenience, machine washability for easy care, and animal-friendly materials, which are specific and differentiating aspects of the girth."
gid://shopify/Product/6997661876305,kentucky-horsewear-anatomic-sheepskin-girth,Kentucky Horsewear Anatomic Sheepskin Girth,Trailrace Equestrian Outfitters,Strapping - Girths,Anatomically shaped with EVA inner for natural movement and comfort,Machine washable at 30°C for easy maintenance and hygiene,Three double elastics ensure balanced pressure distribution,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on specific features like the anatomical design, EVA protective inner, and maintenance convenience, which are key differentiators. The machine washability and elastic design are practical benefits for users."
gid://shopify/Product/6997661941841,kentucky-sheepskin-girth,Kentucky Horsewear Sheepskin Girth - Natural Fleece,Trailrace Equestrian Outfitters,Strapping - Girths,Artificial sheepskin fleece for unmatched softness and comfort,Double elastics on both ends for balanced pressure distribution,"Machine washable at 30°C, ensuring easy maintenance and longevity",95,2026-01-23T05:56:51.053Z,false,"The bullets focus on key differentiators: the artificial sheepskin's comfort, the double elastics for pressure equalization, and the ease of maintenance due to machine washability. These features are specific and highlight the product's unique benefits."
gid://shopify/Product/6997661974609,kentucky-sheepskin-stud-guard-girth,Kentucky Sheepskin Stud Guard Girth,Trailrace Equestrian Outfitters,Strapping - Girths,"EVA protective inner absorbs impact, reducing injury risk from studs","Machine washable at 30°C, easy maintenance with detachable sheepskin",Triple-layer elastics ensure even pressure distribution and durability,95,2026-01-23T05:56:51.053Z,false,"The selected features highlight the product's unique materials and design, such as EVA protection, ease of maintenance, and durable elastic construction, which are key differentiators in the market."
gid://shopify/Product/6997662040145,kieffer-automatic-girth,Kieffer Automatic Girth,Trailrace Equestrian Outfitters,Strapping - Girths,Soft neoprene construction for comfort and reduced galling,Automatic buckles ensure easy and secure fastening,"Available in 50cm to 80cm, ideal for various horse sizes",95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the specific materials (neoprene), the unique feature (automatic buckles), and the range of sizes, which are key differentiators for this product. These points directly address comfort, ease of use, and versatility, which are important for potential buyers."
gid://shopify/Product/6997662400593,mattes-anatomic-leather-girth-with-buckle-cover,Mattes Anatomic Leather Girth with Buckle Cover,Trailrace Equestrian Outfitters,Girths,Integrated cross-webbing ensures even pressure distribution,Cut-back design allows free elbow movement for your horse,Machine washable with MELP detergent for easy maintenance,95,2026-01-23T05:56:51.053Z,false,"The selected bullets highlight the unique design features like integrated cross-webbing and cut-back design that enhance comfort and performance. The machine washable feature with specific detergent adds practicality, appealing to buyers looking for easy maintenance."
gid://shopify/Product/6997663973457,mattes-anatomic-leather-girth,Mattes Anatomic Leather Girth,Trailrace Equestrian Outfitters,Strapping - Girths,"Integrated cross-webbing ensures even pressure distribution, preventing chafing.",Machine washable with MELP detergent for easy maintenance of fleece cover.,"Available in sizes 60cm to 90cm, accommodating various horse anatomies.",95,2026-01-23T05:56:51.053Z,false,"These bullets highlight the specific design features and benefits like pressure distribution, maintenance, and size options, which are key differentiators of the Mattes Anatomic Leather Girth."
gid://shopify/Product/6997664530513,mattes-asymmetric-leather-girth,Mattes Asymmetric Leather Girth,Trailrace Equestrian Outfitters,Strapping - Girths,Integrated cross-webbing ensures even pressure distribution,Machine washable with MELP detergent for easy maintenance,Available in 60cm to 90cm for a perfect fit for your horse,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the unique features like integrated cross-webbing for pressure distribution, machine washability with specific detergent, and the range of sizes available, which are specific and differentiating aspects of the product."
gid://shopify/Product/6997664727121,mattes-anatomic-quilted-girth,Mattes Anatomic Quilted Girth,Trailrace Equestrian Outfitters,Strapping - Girths,Integrated cross-webbing ensures even pressure distribution and prevents wrinkling,Machine washable with MELP detergent for easy maintenance and care,Available in 50-90 cm sizes with 30+ fleece colour options for customisation,95,2026-01-23T05:56:51.053Z,false,"These bullets highlight the specific design features like cross-webbing for pressure distribution, the maintenance benefit of being machine washable with a specific detergent, and the wide range of size and colour options, which are unique selling points for this product."
gid://shopify/Product/6997664890961,mattes-athlectico-quilted-girth,Mattes Athlectico Quilted Girth,Trailrace Equestrian Outfitters,Strapping - Girths,Integrated cross-webbing ensures even pressure distribution,Machine washable with MELP detergent for easy maintenance,Customisable with 30+ fleece colours for a personalised touch,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on the unique features of the girth: pressure distribution, maintenance ease, and customisation options. These aspects differentiate it from other girths and are highlighted in the product description."
gid://shopify/Product/6997665153105,mattes-athletico-long-quilted-girth,Mattes Athletico Long Quilted Girth,Trailrace Equestrian Outfitters,Strapping - Girths,"135cm length ideal for larger horses, ensuring a perfect fit",Quilted design provides enhanced comfort and reduces pressure points,"Exclusively available in Australia, ensuring local availability",85,2026-01-23T05:56:51.053Z,false,"The bullets highlight the specific length, design benefits, and exclusivity to the Australian market, which are unique selling points of the product."
gid://shopify/Product/6997665742929,prestige-a43-dressage-girth-with-elastic,Prestige A43 Dressage Girth with Elastic,Trailrace Equestrian Outfitters,Strapping - Girths,Double crossed elastic for enhanced flexibility and comfort,Available in sizes 60cm to 75cm for a tailored fit,Shaped design to reduce pressure on sensitive areas,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on specific, measurable features like the double crossed elastic, size range, and shaped design, which are unique selling points for this product."
gid://shopify/Product/6997665808465,theramatt-girth-sleeve,Theramatt Girth Sleeve,Trailrace Equestrian Outfitters,Girths,Open pores design massages and cools for enhanced comfort,Protects against girth galls for healthier skin,Available in 80cm and 130cm to fit various horse sizes,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the unique open pores feature for comfort, the protective benefit against girth galls, and the specific size options, which are key differentiators for potential buyers."
gid://shopify/Product/6997665906769,mattes-crescent-leather-girth,Mattes Crescent Leather Girth,Trailrace Equestrian Outfitters,Girths,Integrated cross-webbing ensures even pressure distribution for comfort,Machine washable with MELP detergent for easy maintenance,Narrow design allows full elbow movement without losing stability,95,2026-01-23T05:56:51.053Z,false,"These bullets highlight the unique design and maintenance features of the girth, such as the integrated cross-webbing for pressure distribution, machine washability with specific detergent, and the narrow design for elbow movement, differentiating it from generic products."
gid://shopify/Product/6997666103377,thinline-short-girth,ThinLine Short Girth,Trailrace Equestrian Outfitters,Strapping - Girths,ThinLine foam offers non-slip grip and molds to horse's girth curvature,Stabilizing D ring system ensures even pressure and flexibility,Infused with anti-fungal agents for healthy skin and multi-horse use,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight specific, measurable features like the ThinLine foam's molding capability, the unique D ring system for pressure distribution, and the anti-fungal infusion, which are key differentiators in the market."
gid://shopify/Product/6997666136145,zilco-girth-with-black-fleece,Zilco Girth with Black Fleece,Trailrace Equestrian Outfitters,Gifts,Reinforced girth with steel buckles for secure fit,Soft fleece lining provides extra comfort for horses,Available in 55cm to 75cm sizes for a perfect fit,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the specific features of the product: reinforced construction, comfort-enhancing fleece lining, and a range of sizes. These details differentiate the girth by focusing on its durability, comfort, and adaptability to different horse sizes."
gid://shopify/Product/6997666168913,zilco-girth-with-natural-fleece,Zilco Girth With Natural Fleece,Trailrace Equestrian Outfitters,Strapping - Girths,Stainless steel buckles resist rust for long-lasting durability,Natural fleece lining provides superior comfort for your horse,Available in sizes 55cm to 75cm to fit various horse breeds,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on specific materials like stainless steel and natural fleece, highlighting durability and comfort. The size range is a key feature for fitting different horses. These details are concrete and differentiate the product."
gid://shopify/Product/6997896364113,diy-kit-keyring-with-horsehair-make-your-own-c,DIY KIT Keyring with Horsehair. Make your own (C),Living Horse Tales Jewellery By Monika,DIY Kit,Includes quality clip and cord ends for secure keyring assembly,Mini super-glue tube and paper measuring tape for precision crafting,Optional horsehair available for those without their own supply,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the specific components and options in the kit, such as the quality clips, mini super-glue, and optional horsehair. These details are unique to the product and provide clear benefits to potential buyers, aligning with the task requirements."
gid://shopify/Product/7002900070481,in-silver-spray-on-bandage-for-horses-cattle-dogs-other-pets-animals,"EAC Animal Care's Spray On Bandage for Horses, Cattle, Dogs and Other Pets: Silver-infused Animal Health Care Product",EAC Animal Care,Animal Husbandry,Silver-infused formula creates a strong bacterial barrier for wound protection,Water-resistant aerosol bandage ideal for active or hard-to-reach areas,"Easily removable with warm soapy water, allowing for regular wound inspection",95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the unique silver-infused formula, water resistance, and ease of removal, which are key differentiators for this product. These features directly address the needs of animal owners looking for effective and convenient wound care solutions."
gid://shopify/Product/7002926645329,cavalleria-toscana-ladies-waterproof-jacket,Cavalleria Toscana Ladies Waterproof Jacket,Trailrace Equestrian Outfitters,Clothing,Breathable 4-way stretch jersey for unrestricted movement,Stow away hood with full front waterproof zip for rain protection,Antibacterial fabric ensures freshness during long rides,95,2026-01-23T05:56:51.053Z,false,"The bullet points highlight the jacket's specific materials and features, such as the 4-way stretch jersey, stow away hood, and antibacterial properties, which are unique selling points relevant to equestrian activities."
gid://shopify/Product/7002926678097,equi-wing-nylon-stirrups,Equi-Wing Nylon Stirrup Leathers,Trailrace Equestrian Outfitters,Stirrup Irons,"Lightweight at 210g each, reducing rider fatigue during long rides","Matt black finish for a sleek, modern look that complements any saddle","4 3/4"" size with pyramid treads for enhanced grip and stability",95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the specific weight, aesthetic, and functional features of the product, which are unique selling points that differentiate it from other stirrup irons."
