shopify_id,handle,title,vendor,current_type,suggested_type,confidence,validation_status,reasoning,alternative_types,cat_title,cat_slug,current_canonical_url,proposed_canonical_url,redirect_required,redirect_from,redirect_to,tags,collections,model_used,vision_escalated,suggested_brand_handles
gid://shopify/Product/10059719541028,cowgirl-die-cut-sticker-melon,Cowgirl Die Cut Sticker - Melon,Shire Saddleworld,Default,Gifts,70,auto,"Vision pass used. The image shows a 'Cowgirl' sticker, which is a decorative item. Stickers are often used as small gifts or collectibles, fitting the 'Gifts' category.",Accessories - Luggage; Bag; keyring,Accessories > Gifts,/accessories/gifts,/products/cowgirl-die-cut-sticker-melon,/accessories/gifts/cowgirl-die-cut-sticker-melon,yes,/products/cowgirl-die-cut-sticker-melon,/accessories/gifts/cowgirl-die-cut-sticker-melon,,on-sale; globo_basis_collection; shire-saddleworld,gpt-4o,yes,
gid://shopify/Product/10059719606564,rw-large-long-die-cut-sticker,RW Large Long Die Cut Sticker,Shire Saddleworld,Default,Accessories - Luggage,60,needs-review,"Vision pass used. The product is a sticker, which doesn't fit neatly into any specific equestrian or pet product category. 'Accessories - Luggage' is chosen as a broad category that could encompass decorative or accessory items like stickers.",Gifts; Bag; Luggage,Rider > Accessories - Luggage,/rider/luggage,/products/rw-large-long-die-cut-sticker,/rider/luggage/rw-large-long-die-cut-sticker,yes,/products/rw-large-long-die-cut-sticker,/rider/luggage/rw-large-long-die-cut-sticker,,on-sale; globo_basis_collection; shire-saddleworld,gpt-4o,yes,
gid://shopify/Product/10059719672100,penny-rodeo-womens-high-rise-bootleg-jean,Penny Rodeo Women's High Rise Bootleg Jean,Shire Saddleworld,Womens Jeans,Womens Jeans,95,auto,"The product is clearly described as women's high-rise bootleg jeans, with emphasis on durability and comfort for riding. The canonical collection hint and description both support the classification as 'Womens Jeans'.",Jeans; Clothing - Ladies Clothing,Clothing > Ladies Clothing > Womens Jeans,/clothing/womens/jeans,/clothing/womens/jeans/penny-rodeo-womens-high-rise-bootleg-jean,/clothing/womens/jeans/penny-rodeo-womens-high-rise-bootleg-jean,no,,,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059719704868,eurohunter-safety-lunge,Eurohunter Safety Lunge,Shire Saddleworld,Default,Lunge Line,80,auto,"The product title 'Eurohunter Safety Lunge' suggests it is a lunge line, which is used for training horses. The vendor 'Shire Saddleworld' and the collection 'globo_basis_collection' do not provide additional specific information, but the term 'Lunge' in the title is a strong indicator.",Training and Lunging; Horse Grooming,Horse > Training and Lunging > Lunge Line,/horse/training/lunge-equipment,/products/eurohunter-safety-lunge,/horse/training/lunge-equipment/eurohunter-safety-lunge,yes,/products/eurohunter-safety-lunge,/horse/training/lunge-equipment/eurohunter-safety-lunge,,globo_basis_collection; shire-saddleworld,gpt-4o,no,eurohunter
gid://shopify/Product/10059719770404,equinade-showsilk-hair-polish-1-litre,Equinade Showsilk Hair Polish 1 litre,Shire Saddleworld,Default,Coat Care,80,auto,"The product title 'Equinade Showsilk Hair Polish' suggests it is used for grooming and enhancing the appearance of a horse's coat, aligning with 'Coat Care'.",Grooming Products; grooming,"Horse > Coat, Hoof & Grooming > Coat Care",/horse/grooming/coat-care,/products/equinade-showsilk-hair-polish-1-litre,/horse/grooming/coat-care/equinade-showsilk-hair-polish-1-litre,yes,/products/equinade-showsilk-hair-polish-1-litre,/horse/grooming/coat-care/equinade-showsilk-hair-polish-1-litre,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059719835940,dr-show-all-in-1-shampoo-1lt,Dr Show All in 1 Shampoo 1lt,Shire Saddleworld,Default,Shampoo,90,auto,"The product is a shampoo specifically designed for animals, as indicated by the title 'Dr Show All in 1 Shampoo 1lt' and the description detailing its use for animal coat and skin care. The presence of natural oils and its benefits for animal skin and coat further support this classification.",Coat Care; Grooming Products,"Horse > Coat, Hoof & Grooming > Shampoo",/horse/grooming/shampoo,/products/dr-show-all-in-1-shampoo-1lt,/horse/grooming/shampoo/dr-show-all-in-1-shampoo-1lt,yes,/products/dr-show-all-in-1-shampoo-1lt,/horse/grooming/shampoo/dr-show-all-in-1-shampoo-1lt,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059719934244,dr-show-mane-tail-detangler-250ml,Dr Show Mane & Tail Detangler 250ml,Shire Saddleworld,Default,"Coat, Hoof & Grooming",90,auto,"The product is a 'Mane & Tail Detangler', which is used for grooming horses. The most specific type for grooming products related to horse care is 'Coat, Hoof & Grooming'.",Grooming Products; Horse Grooming,"Horse > Coat, Hoof & Grooming",/horse/grooming,/products/dr-show-mane-tail-detangler-250ml,/horse/grooming/dr-show-mane-tail-detangler-250ml,yes,/products/dr-show-mane-tail-detangler-250ml,/horse/grooming/dr-show-mane-tail-detangler-250ml,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059719999780,ranvet-white-healer-100gm-1,Ranvet White Healer 100gm,Shire Saddleworld,Default,Health Care,70,auto,"The product 'Ranvet White Healer 100gm' suggests a health-related product, likely used for healing or treating horses. The vendor 'Shire Saddleworld' and lack of specific tags or collections make it challenging to determine a more specific type, but 'Health Care' is a reasonable classification.",Care Products; Horse Health & Tack Care,Horse > Coat and Hoof care,/horse/veterinary,/products/ranvet-white-healer-100gm-1,/horse/veterinary/ranvet-white-healer-100gm-1,yes,/products/ranvet-white-healer-100gm-1,/horse/veterinary/ranvet-white-healer-100gm-1,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059720032548,kelato-betacalm-600gm-1,Kelato BetaCALM 600gm,Shire Saddleworld,Default,Horse Supplements,90,auto,"The product 'Kelato BetaCALM 600gm' is described as a supplement designed to nutritionally support nervous and anxious horses. It contains vitamins, minerals, and amino acids aimed at reducing nervousness or hyper-reactivity in horses, which aligns with the category of 'Horse Supplements'.",Supplements; Pet Supplements,Horse > Supplements,/horse/supplements,/products/kelato-betacalm-600gm-1,/horse/supplements/kelato-betacalm-600gm-1,yes,/products/kelato-betacalm-600gm-1,/horse/supplements/kelato-betacalm-600gm-1,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059720065316,troy-iodin-spray-500ml,Troy Iodin Spray 500ml,Shire Saddleworld,Default,Health Care,80,auto,"The product is an antiseptic spray used for treating wounds and preventing skin infections in animals, which aligns with health care products for pets and horses.",Care Products; Medical Supplies,Horse > Coat and Hoof care,/horse/veterinary,/products/troy-iodin-spray-500ml,/horse/veterinary/troy-iodin-spray-500ml,yes,/products/troy-iodin-spray-500ml,/horse/veterinary/troy-iodin-spray-500ml,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059720098084,nrg-pink-noze-200gm,NRG Pink Noze 200gm,Shire Saddleworld,Default,Care Products,70,auto,"The product 'NRG Pink Noze 200gm' likely refers to a care product, possibly for skin or coat care, given the name 'Pink Noze' which suggests a topical application. The vendor 'Shire Saddleworld' and lack of specific tags or collections make it challenging to determine the exact category, but 'Care Products' is a reasonable assumption.",Coat Care; Health Care,Horse > Coat and Hoof care,/horse/veterinary,/products/nrg-pink-noze-200gm,/horse/veterinary/nrg-pink-noze-200gm,yes,/products/nrg-pink-noze-200gm,/horse/veterinary/nrg-pink-noze-200gm,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059720229156,ranvet-flexi-joint-plus-1-5kg-1,Ranvet Flexi-Joint Plus 1.5kg,Shire Saddleworld,Default,Horse Supplements,90,auto,"The product title 'Ranvet Flexi-Joint Plus 1.5kg' suggests it is a supplement, likely for joint health. The vendor 'Shire Saddleworld' and lack of specific tags or collections do not provide additional context, but the name 'Flexi-Joint' aligns with supplements aimed at joint care for horses.",Supplements; Pet Supplements,Horse > Supplements,/horse/supplements,/products/ranvet-flexi-joint-plus-1-5kg-1,/horse/supplements/ranvet-flexi-joint-plus-1-5kg-1,yes,/products/ranvet-flexi-joint-plus-1-5kg-1,/horse/supplements/ranvet-flexi-joint-plus-1-5kg-1,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059720360228,bronco-trucker-cap-red,Bronco Trucker Cap Red,Shire Saddleworld,Default,cap,90,auto,"The product is described as a 'trucker cap' with features typical of caps, such as a visor and adjustable back strap. The title and description clearly indicate it is a cap.",hats; Hats & Accessories,Clothing > Clothing Accessories > Caps,/clothing/accessories/caps,/products/bronco-trucker-cap-red,/clothing/accessories/caps/bronco-trucker-cap-red,yes,/products/bronco-trucker-cap-red,/clothing/accessories/caps/bronco-trucker-cap-red,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059720491300,canter-sunglasses,Canter Sunglasses,Shire Saddleworld,Default,RIDER: Glasses & Goggles,90,auto,The product is described as 'Equestrian sunglasses' which fits under 'RIDER: Glasses & Goggles'. The vendor and collections do not provide a more specific type.,Rider Accessories,Rider > RIDER: Glasses & Goggles,/rider/eyewear,/products/canter-sunglasses,/rider/eyewear/canter-sunglasses,yes,/products/canter-sunglasses,/rider/eyewear/canter-sunglasses,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059720524068,sunglasses-equator-rose,Sunglasses - Equator Rose,Shire Saddleworld,Default,RIDER: Glasses & Goggles,80,auto,"The product is sunglasses, which falls under eyewear. The most relevant category for eyewear in the context of equestrian products is 'RIDER: Glasses & Goggles'.",Accessories - Luggage; Apparel - Ladies; Clothing Accessories,Rider > RIDER: Glasses & Goggles,/rider/eyewear,/products/sunglasses-equator-rose,/rider/eyewear/sunglasses-equator-rose,yes,/products/sunglasses-equator-rose,/rider/eyewear/sunglasses-equator-rose,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059720556836,sunglasses-equator-champagne,Sunglasses - Equator Champagne,Shire Saddleworld,Default,RIDER: Glasses & Goggles,90,auto,"The product is described as 'Equestrian Sunglasses' with features like adjustable nose grips and polarised lenses, which align with eyewear used in equestrian activities. The vendor 'Shire Saddleworld' and the equestrian context further support this classification.",RIDER: Hats & Caps; RIDER: Helmets,Rider > RIDER: Glasses & Goggles,/rider/eyewear,/products/sunglasses-equator-champagne,/rider/eyewear/sunglasses-equator-champagne,yes,/products/sunglasses-equator-champagne,/rider/eyewear/sunglasses-equator-champagne,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059720589604,sunglasses-equator-blue,Sunglasses - Equator Blue,Shire Saddleworld,Default,RIDER: Glasses & Goggles,90,auto,"The product is described as 'Equestrian Sunglasses' with features like adjustable nose grips and polarised lenses, which align with protective eyewear for equestrian activities. The vendor 'Shire Saddleworld' and the equestrian context further support this classification.",RIDER: Hats & Caps; Accessories - Luggage,Rider > RIDER: Glasses & Goggles,/rider/eyewear,/products/sunglasses-equator-blue,/rider/eyewear/sunglasses-equator-blue,yes,/products/sunglasses-equator-blue,/rider/eyewear/sunglasses-equator-blue,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059720655140,sunglasses-mustang-sorrel,Sunglasses - Mustang Sorrel,Shire Saddleworld,Default,RIDER: Glasses & Goggles,90,auto,"The product is described as 'Equestrian Sunglasses' with features like UV filtration and polarisation, which aligns with protective eyewear for riders. The vendor 'Shire Saddleworld' and the equestrian context further support this classification.",RIDER: Hats & Caps; Accessories - Luggage,Rider > RIDER: Glasses & Goggles,/rider/eyewear,/products/sunglasses-mustang-sorrel,/rider/eyewear/sunglasses-mustang-sorrel,yes,/products/sunglasses-mustang-sorrel,/rider/eyewear/sunglasses-mustang-sorrel,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059720786212,sunglasses-mustang-black,Sunglasses - Mustang Black,Shire Saddleworld,Default,RIDER: Glasses & Goggles,90,auto,"The product is described as 'Equestrian Sunglasses' with features suitable for equestrian activities, such as enhanced grip and UV protection. This aligns with 'RIDER: Glasses & Goggles'.",Accessories - Luggage; Rider Accessories,Rider > RIDER: Glasses & Goggles,/rider/eyewear,/products/sunglasses-mustang-black,/rider/eyewear/sunglasses-mustang-black,yes,/products/sunglasses-mustang-black,/rider/eyewear/sunglasses-mustang-black,,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059720884516,hm-oilskin-spray-w-insect-repel-375ml,Hm Oilskin Spray W Insect Repel 375ml,Shire Saddleworld,Insect Repellent,Insect Repellent,90,auto,"The product title 'Hm Oilskin Spray W Insect Repel 375ml' and the canonical collection hint 'horse/stable/insect-repellent' strongly suggest that this is an insect repellent product. The tags also mention 'Oilskin Spray' and 'Re-Proofing', which align with insect repellent properties.",Care Products; Coat and Hoof care,Horse > Stable Accessories > Insect Repellent,/horse/stable/insect-repellent,/horse/stable/insect-repellent/hm-oilskin-spray-w-insect-repel-375ml,/horse/stable/insect-repellent/hm-oilskin-spray-w-insect-repel-375ml,no,,,Horsemaster; Military Grade; Mould Protection; Oilskin Spray; Re-Proofing,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059720917284,mcalister-leather-spur-straps,Mcalister Leather Spur Straps,Shire Saddleworld,Spurs and Spur Straps,Spurs & Straps,95,auto,The title 'Mcalister Leather Spur Straps' and tags like 'spur straps' and 'spurs' indicate the product is related to spurs and their accessories. The canonical collection hint 'rider/spurs' further supports this classification.,Spurs; Spurs & Straps - Spurs Accessories,Rider > Spurs & Straps,/rider/spurs,/rider/spurs/mcalister-leather-spur-straps,/rider/spurs/mcalister-leather-spur-straps,no,,,spur straps; spurs; training; woo_import_1,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059720950052,roper-tod-jed-brown-green,Roper Tod Jed Brown/Green,Shire Saddleworld,Kids Footwear,Kids Footwear,95,auto,"The product is described as 'Roper Tod Jed Brown/Green' with tags indicating 'kids boots' and 'Roper Boots'. The description and canonical collection hint at 'clothing/kids/footwear', confirming it is a type of footwear for kids. The vendor 'Shire Saddleworld' and the product details support this classification.",FOOTWEAR: Western & Roper Boots; FOOTWEAR: Casual Footwear,Clothing > Kids > Kids Footwear,/clothing/kids/footwear,/clothing/kids/footwear/roper-tod-jed-brown-green,/clothing/kids/footwear/roper-tod-jed-brown-green,no,,,kids boots; kids western; Roper Boots; woo_import_1,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059721015588,eurohunter-soft-touch-grooming-bag-brushes,Eurohunter Soft Touch Grooming Bag & Brushes,Shire Saddleworld,Grooming Bags and Brushes,Grooming Bags and Brushes,95,auto,"The product is a grooming bag that includes brushes, which aligns with the 'Grooming Bags and Brushes' type. The title and description emphasize the grooming aspect and the inclusion of brushes, supporting this classification. The vendor and collections also suggest a focus on equestrian grooming products.",grooming; Horse Grooming; STABLE: Grooming,"Horse > Coat, Hoof & Grooming > Grooming Bags and Brushes",/horse/grooming/bags,/horse/grooming/bags/eurohunter-soft-touch-grooming-bag-brushes,/horse/grooming/bags/eurohunter-soft-touch-grooming-bag-brushes,no,,,Eurohunter; saddleworld; woo_import_1,on-sale; globo_basis_collection; eurohunter,gpt-4o,no,eurohunter
gid://shopify/Product/10059721081124,eurohunter-barcoo-bridle,Eurohunter Barcoo Bridle,Shire Saddleworld,Bridle,Bridle,95,auto,"The product title 'Eurohunter Barcoo Bridle' and the canonical collection hint 'horse/tack/bridles' clearly indicate that this is a bridle. The vendor and tags also support this classification. The description mentions it is a bridle suited for work or competition, reinforcing the type.",Bridles; Bridle Accessories,Horse > Strapping > Strapping - Bridles,/horse/tack/bridles,/horse/tack/bridles/eurohunter-barcoo-bridle,/horse/tack/bridles/eurohunter-barcoo-bridle,no,,,Eurohunter; saddleworld; woo_import_1,globo_basis_collection; eurohunter; shire-saddleworld,gpt-4o,no,eurohunter
gid://shopify/Product/10059721212196,academy-rope-halter-1,Academy Rope Halter,Shire Saddleworld,Halter,halter,90,auto,The product title 'Academy Rope Halter' and tags such as 'rope halter' and 'Training Halter' clearly indicate that this is a type of halter. The canonical collection hint 'horse/halters/leads' further supports this classification. The vendor 'Shire Saddleworld' and collection 'eurohunter' do not suggest a more specific type beyond 'Halter'.,Horse Halters; lead rope,Horse > Halters,/horse/halters,/horse/halters/leads/academy-rope-halter-1,/horse/halters/academy-rope-halter-1,yes,/horse/halters/leads/academy-rope-halter-1,/horse/halters/academy-rope-halter-1,Academy; Eurohunter; rope halter; Training Halter; woo_import_1,on-sale; globo_basis_collection; eurohunter,gpt-4o,no,eurohunter
gid://shopify/Product/10059721310500,equi-prene-ringer-girth-black-80cm,Equi-prene Ringer Girth Black 80cm,Shire Saddleworld,Girth,Girth,100,auto,The product title 'Equi-prene Ringer Girth Black 80cm' and tags such as 'Stock Girth' and 'Western Girth' clearly indicate that this is a girth. The canonical collection hint 'horse/tack/girths' further supports this classification.,Girth Accessories; Strapping - Girths,Horse > Strapping > Girth Loop Adjustable,/horse/tack/girths,/horse/tack/girths/equi-prene-ringer-girth-black-80cm,/horse/tack/girths/equi-prene-ringer-girth-black-80cm,no,,,Anti Gall; Equi-prene; Stock Girth; Western Girth; woo_import_1,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059721343268,eurohunter-boot-jack-blue,Eurohunter Boot Jack Blue,Shire Saddleworld,Footwear Accessories,Footwear Accessories,90,auto,"The product is a 'Boot Jack', which is used to assist in removing boots, fitting under 'Footwear Accessories'. The vendor is Shire Saddleworld, and it is associated with the Eurohunter collection, which is known for equestrian gear. The canonical collection hint also suggests 'clothing/footwear/accessories'.",Boots - Boot Accessories,Clothing > FOOTWEAR: Equestrian Footwear > Footwear Accessories,/clothing/footwear/accessories,/clothing/footwear/accessories/eurohunter-boot-jack-blue,/clothing/footwear/accessories/eurohunter-boot-jack-blue,no,,,Boot Jack; Boot Pull; Eurohunter; woo_import_1,globo_basis_collection; eurohunter; shire-saddleworld,gpt-4o,no,eurohunter
gid://shopify/Product/10059721376036,showcraft-silver-clinch-hanovarian-bridle-black-shetland,Showcraft Silver Clinch Hanovarian Bridle Black Shetland,Shire Saddleworld,Bridle,Hanoverian Bridle,90,auto,"The product title and description specify 'Hanovarian Bridle' and 'Hanoverian noseband', indicating it is a specific type of bridle. The canonical collection hint 'horse/tack/bridles' supports this classification.",Bridle; Bridles,Horse > Strapping > Strapping - Bridles,/horse/tack/bridles,/horse/tack/bridles/showcraft-silver-clinch-hanovarian-bridle-black-shetland,/horse/tack/bridles/showcraft-silver-clinch-hanovarian-bridle-black-shetland,no,,,english; leather; Pony; Shetland; showcraft,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059721408804,forked-reins-black,Forked Reins Black,Shire Saddleworld,Stock & Western Reins,Reins,90,auto,"The product is titled 'Forked Reins Black' and tagged with 'Leather Rein', indicating it is a type of rein. The canonical collection hint 'horse/tack/reins' further supports this classification. The current type 'Stock & Western Reins' is more specific, but 'Reins' is the most appropriate allowed type.",Stock & Western Reins; English Reins,Horse > Strapping > Strapping - Reins,/horse/tack/reins,/horse/tack/reins/forked-reins-black,/horse/tack/reins/forked-reins-black,no,,,Leather Rein; Pelham Bit Rein; woo_import_1,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059721474340,english-spur-strap,English Spur Strap,Shire Saddleworld,Spurs and Spur Straps,Spurs & Straps,90,auto,The title 'English Spur Strap' and the tag 'spur strap' directly indicate that this product is related to spurs and their straps. The canonical collection hint 'rider/spurs' further supports this classification.,Spurs; Spurs & Straps - Spurs Accessories,Rider > Spurs & Straps,/rider/spurs,/rider/spurs/english-spur-strap,/rider/spurs/english-spur-strap,no,,,english; leather; spur strap; Stitched; woo_import_1,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059721605412,3d-key-ring-silver-horse-head,3D Key Ring Silver Horse Head,Shire Saddleworld,Keyring,keyring,95,auto,The product title '3D Key Ring Silver Horse Head' and tags such as 'key ring' clearly indicate that this is a keyring. The vendor and collections like 'gifts' support this classification. The canonical collection hint 'rider/accessories/keychains' also aligns with 'Keyring'.,Key Chain; Key Chain Clip,Rider > Rider Accessories > Key chain ring,/rider/accessories/keychains,/rider/accessories/keychains/3d-key-ring-silver-horse-head,/rider/accessories/keychains/3d-key-ring-silver-horse-head,no,,,gift; horse head; key ring; woo_import_1,globo_basis_collection; gifts; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059721670948,cowhide-leather-toiletry-bag-brown-white,Cowhide Leather Toiletry Bag - Brown & White,Shire Saddleworld,Accessories,Bag,90,auto,The product is a 'Cowhide Leather Toiletry Bag' as indicated in the title and tags. 'Bag' is the most specific type available from the allowed list that matches this description.,Accessories - Luggage; Luggage,Rider > Accessories - Luggage > Gear Bag,/rider/luggage/bags,/products/cowhide-leather-toiletry-bag-brown-white,/rider/luggage/bags/cowhide-leather-toiletry-bag-brown-white,yes,/products/cowhide-leather-toiletry-bag-brown-white,/rider/luggage/bags/cowhide-leather-toiletry-bag-brown-white,Cowhide; Leather Bag; Leather Toiletry Bag; Western Bag; woo_import_1,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059721703716,rope-halter-osfm-black-w-blue,Rope Halter OSFM Black W Blue,Shire Saddleworld,Halter,halter,95,auto,"The product is explicitly described as a 'Rope Halter' in the title and tags, and the canonical collection hint 'horse/halters/leads' supports this classification. The vendor 'Shire Saddleworld' is known for equestrian products, further confirming the type.",Horse Halters; Strapping - Halters,Horse > Halters,/horse/halters,/horse/halters/leads/rope-halter-osfm-black-w-blue,/horse/halters/rope-halter-osfm-black-w-blue,yes,/horse/halters/leads/rope-halter-osfm-black-w-blue,/horse/halters/rope-halter-osfm-black-w-blue,Aqua; blue; Horsemanship; rope halter; woo_import_1,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059721736484,western-snaffle-keyring,Western Snaffle Keyring,Shire Saddleworld,Keyring,keyring,90,auto,"The product is titled 'Western Snaffle Keyring' and is tagged as a 'key ring', which aligns with the 'Keyring' type. It is also part of the 'gifts' collection, supporting its classification as a keyring gift item.",Gift Set; Rider Accessories,Rider > Rider Accessories > Key chain ring,/rider/accessories/keychains,/rider/accessories/keychains/western-snaffle-keyring,/rider/accessories/keychains/western-snaffle-keyring,no,,,gift; key ring; Western Gift; woo_import_1,globo_basis_collection; gifts; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059721769252,licorice-treat-250g,Licorice Treat 250g,Shire Saddleworld,Treats,Treats,0,needs-review,Error during classification: Error: Connection error.,,Pet > Dogs > Treats,/pet/dog/treats,/pet/dog/treats/licorice-treat-250g,/pet/dog/treats/licorice-treat-250g,no,,,Horse Treat; Licorice; woo_import_1,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059721834788,b-vertigo-rouge-reflection-fly-mask-pink,B Vertigo Rouge Reflection Fly Mask Pink,Shire Saddleworld,Fly mask,Fly mask,0,needs-review,Error during classification: Error: Connection error.,,Horse > Ear Net > Fly mask,/horse/bonnets/fly-masks,/horse/bonnets/fly-masks/b-vertigo-rouge-reflection-fly-mask-pink,/horse/bonnets/fly-masks/b-vertigo-rouge-reflection-fly-mask-pink,no,,,B Vertigo; Eye Safety; Fly Mask; fly protection; Fly Veil,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059721965860,horze-maddox-body-brush,Horze Maddox Body Brush,Shire Saddleworld,Grooming Bags and Brushes,Grooming Bags and Brushes,0,needs-review,Error during classification: Error: Connection error.,,"Horse > Coat, Hoof & Grooming > Grooming Bags and Brushes",/horse/grooming/bags,/horse/grooming/bags/horze-maddox-body-brush,/horse/grooming/bags/horze-maddox-body-brush,no,,,Body Brush; grooming; Horze; woo_import_1,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059722031396,ariat-unisex-fishing-shirt-coastal,Ariat Unisex Fishing Shirt Coastal,Shire Saddleworld,Mens,Mens,0,needs-review,Error during classification: Error: Connection error.,,Clothing > Mens,/clothing/mens,/clothing/mens/ariat-unisex-fishing-shirt-coastal,/clothing/mens/ariat-unisex-fishing-shirt-coastal,no,,,Ariat; Fishing Shirts; woo_import_1,ariat; globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059722096932,roping-spur-keyring,Roping Spur Keyring,Shire Saddleworld,Keyring,keyring,95,auto,"The product is titled 'Roping Spur Keyring' and is tagged with 'key ring', indicating it is a keyring. It is also part of the 'gifts' collection, which aligns with the nature of keyrings as gift items.",Key Chain; Key Chain Clip,Rider > Rider Accessories > Key chain ring,/rider/accessories/keychains,/rider/accessories/keychains/roping-spur-keyring,/rider/accessories/keychains/roping-spur-keyring,no,,,gift; key ring; Spur; Western; woo_import_1,globo_basis_collection; gifts; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059722129700,woof-wear-fly-mask-w-ears,Woof Wear Fly Mask W Ears,Shire Saddleworld,Fly mask,Fly mask,100,auto,The product title 'Woof Wear Fly Mask W Ears' and tags such as 'flymask' clearly indicate that this is a fly mask. The canonical collection hint 'horse/bonnets/fly-masks' further supports this classification.,Fly Masks; Fly Control,Horse > Ear Net > Fly mask,/horse/bonnets/fly-masks,/horse/bonnets/fly-masks/woof-wear-fly-mask-w-ears,/horse/bonnets/fly-masks/woof-wear-fly-mask-w-ears,no,,,fly protection; flymask; woo_import_1; woof wear,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059722162468,brigalow-cheyenne-straw-western-hat-white,Brigalow Cheyenne Straw Western Hat - White,Shire Saddleworld,Hat,Hat,95,auto,The product is a 'Brigalow Cheyenne Straw Western Hat' as indicated in the title and tags. The canonical collection hint also suggests it belongs to 'clothing/accessories/hats'.,hats; Hats & Accessories,Clothing > Clothing Accessories > beanies,/clothing/accessories/hats,/clothing/accessories/hats/brigalow-cheyenne-straw-western-hat-white,/clothing/accessories/hats/brigalow-cheyenne-straw-western-hat-white,no,,,Brigalow; kids western; straw hat; western hat; woo_import_1,globo_basis_collection; shire-saddleworld,gpt-4o,no,
gid://shopify/Product/10059722228004,ariat-mens-stanbroke-bark,Ariat Men's Stanbroke Bark,Shire Saddleworld,Mens Footwear,FOOTWEAR: Equestrian Footwear,90,auto,"The product is a men's boot from Ariat, a known brand for equestrian footwear. The description highlights features like ATS® Pro technology and Duratread™ outsole, which are typical for equestrian boots. The canonical collection hint and tags also suggest a focus on footwear.",FOOTWEAR: Casual Footwear; Mens Footwear,Clothing > FOOTWEAR: Equestrian Footwear,/clothing/footwear,/clothing/footwear/mens/ariat-mens-stanbroke-bark,/clothing/footwear/ariat-mens-stanbroke-bark,yes,/clothing/footwear/mens/ariat-mens-stanbroke-bark,/clothing/footwear/ariat-mens-stanbroke-bark,Ariat; Ariat Sale; woo_import_1,ariat; globo_basis_collection; shire-saddleworld,gpt-4o,no,ariat
gid://shopify/Product/10059722359076,plastic-thinning-razor-w-comb-blue,Plastic Thinning Razor W/comb Blue,Shire Saddleworld,Grooming Bags and Brushes,grooming,90,auto,"The product is a 'Plastic Thinning Razor W/comb Blue' which is used for grooming, specifically for mane thinning. The tags include 'grooming' and 'Mane Comb', indicating its use in horse grooming. The vendor is Shire Saddleworld, a known equestrian supplier. The canonical collection hint and tags suggest it is related to grooming tools.",Grooming Bags and Brushes; Horse Grooming; Grooming Products,"Horse > Coat, Hoof & Grooming",/horse/grooming,/horse/grooming/bags/plastic-thinning-razor-w-comb-blue,/horse/grooming/plastic-thinning-razor-w-comb-blue,yes,/horse/grooming/bags/plastic-thinning-razor-w-comb-blue,/horse/grooming/plastic-thinning-razor-w-comb-blue,grooming; Mane Comb; thinning tool; woo_import_1,on-sale; globo_basis_collection; shire-saddleworld,gpt-4o,no,
